lat,lon,amenity
9.868969,6.703413,doctors
9.222063,6.041064,health_post
9.604319,6.116783,health_post
9.088858,5.990451,doctors
9.11066,6.75506,health_post
9.206579,6.750216,health_post
9.52376,7.068664,doctors
9.140501,6.367846,doctors
8.949179,5.788329,doctors
9.702039,6.877101,doctors
9.328353,6.212272,health_post
9.308009,7.214759,doctors
8.658881,6.588292,health_post
10.019671,7.109434,health_post
9.583526,6.999857,doctors
8.718497,6.511512,doctors
10.001233,6.24794,health_post
8.644932,6.424277,health_post
9.216501,5.959898,health_post
8.481569,6.565817,health_post
9.421395,6.817041,health_post
8.699056,6.419712,doctors
8.343568,6.602654,doctors
9.850634,6.877812,doctors
8.45142,6.4598,health_post
9.086496,5.973837,hospital
9.307518,6.832491,doctors
9.010126,6.425771,health_post
9.294661,6.779425,health_post
9.389752,7.073792,health_post
9.004517,6.079737,health_post
9.566589,6.978762,doctors
9.781554,7.016656,hospital
8.615971,6.421788,health_post
9.274655,6.733393,doctors
9.125111,6.681041,health_post
9.653213,6.533454,health_post
9.152199,6.114217,health_post
9.127569,6.530166,doctors
9.22668,5.940669,health_post
9.751824,6.810172,doctors
9.129586,5.870807,doctors
9.316187,6.703441,doctors
9.906067,5.714832,doctors
10.397801,6.389057,doctors
10.318156,5.181032,doctors
9.308152,7.233836,health_post
9.333803,6.848462,health_post
9.79246,6.894012,doctors
8.991946,5.620543,health_post
9.270843,6.984917,health_post
9.956661,6.665839,health_post
9.56436,6.968789,health_post
9.281791,6.997483,doctors
9.659403,6.251111,doctors
9.322849,6.07398,health_post
9.596346,6.93131,doctors
9.648794,6.936891,doctors
9.6021,6.568137,doctors
9.729091,6.876419,doctors
8.826882,5.809364,health_post
9.991505,6.989637,doctors
8.852709,6.482137,health_post
10.330424,6.660056,health_post
10.318833,6.654282,health_post
10.083951,6.739176,doctors
10.336105,4.474375,health_post
10.779439,4.449197,health_post
10.615935,4.508734,health_post
8.887859,6.374467,health_post
10.190074,6.252196,health_post
8.838478,6.066511,health_post
9.366369,6.901186,doctors
9.271605,6.982018,doctors
8.808099,5.762433,doctors
8.820863,6.032774,health_post
9.53914,6.581193,health_post
9.10072,6.634656,health_post
8.946147,5.810905,health_post
9.23802,5.997725,health_post
9.532263,6.235983,doctors
10.275472,6.291786,health_post
9.155694,7.191214,health_post
8.762146,6.308108,health_post
9.217063,7.170623,health_post
9.369375,6.293782,health_post
9.71311,6.464302,health_post
9.090463,5.992924,health_post
9.356635,6.608525,doctors
9.153622,6.048634,health_post
8.951206,5.964454,health_post
8.829465,6.422234,doctors
9.63209,6.363938,doctors
8.997651,5.922564,health_post
9.052859,6.14785,health_post
9.09555,6.018823,hospital
9.205628,6.003914,health_post
9.196293,6.051322,health_post
8.910294,5.687205,doctors
9.638367,6.52882,doctors
8.888949,5.866959,health_post
9.063132,5.863794,health_post
8.385481,6.785934,health_post
9.205042,5.729583,doctors
9.126981,5.92819,health_post
8.611189,6.421376,doctors
9.209733,6.090167,health_post
9.72843,6.564567,doctors
9.839727,4.649041,health_post
9.22407,6.081578,health_post
9.726881,6.202508,doctors
9.160781,5.756045,health_post
9.209244,5.029779,doctors
9.486199,6.441356,health_post
9.563593,6.598037,health_post
9.313607,7.046347,doctors
8.848407,6.349804,doctors
8.991807,6.390838,health_post
9.584884,6.564621,health_post
9.293957,5.059757,health_post
9.10314,6.123228,health_post
9.651343,6.525088,hospital
9.507456,6.081525,doctors
10.310275,5.629348,health_post
10.320938,4.258621,doctors
9.408943,6.706241,doctors
9.622369,6.547564,doctors
9.473926,6.660124,doctors
10.321645,4.973165,health_post
10.453046,6.41833,doctors
9.610392,7.312118,doctors
12.127577,8.594448,pharmacy
12.072534,8.1677,pharmacy
11.267746,8.56645,pharmacy
11.265984,8.567258,pharmacy
11.265335,8.56668,pharmacy
11.263464,8.565995,pharmacy
11.264796,8.567512,pharmacy
11.369204,8.833118,pharmacy
11.28396,8.785251,pharmacy
11.281977,8.784675,pharmacy
11.284952,8.785469,pharmacy
11.287099,8.787683,pharmacy
11.452465,8.949264,pharmacy
11.451314,8.948934,pharmacy
11.450485,8.949184,pharmacy
12.124727,8.598638,pharmacy
11.197282,8.806978,pharmacy
12.199385,8.759144,pharmacy
12.198963,8.759414,pharmacy
11.696074,8.043602,pharmacy
11.694717,8.044117,pharmacy
10.34217,6.350893,doctors
9.397074,6.959525,health_post
9.406522,6.745462,doctors
9.729092,6.565376,health_post
9.626704,6.517339,doctors
9.076946,5.627988,health_post
9.943908,6.140948,health_post
10.469419,6.924337,doctors
10.319551,6.322986,health_post
9.448128,6.691466,doctors
9.503654,6.586831,doctors
8.872319,6.002159,doctors
9.727155,6.987285,doctors
9.873256,6.642218,health_post
9.538803,6.31917,hospital
10.565673,6.500992,doctors
9.562045,6.376576,health_post
10.009978,6.629808,doctors
10.160912,6.813109,doctors
8.816773,5.942627,health_post
9.164732,7.192563,hospital
10.68658,5.406095,doctors
9.590088,6.576266,doctors
9.637363,6.550216,health_post
9.02304,5.32167,doctors
9.001781,5.968286,doctors
9.567418,6.048151,health_post
9.845985,4.63442,doctors
10.188645,4.723542,doctors
10.738991,4.295486,health_post
9.273177,7.208504,health_post
10.634706,4.406542,health_post
10.103329,4.702483,doctors
8.88708,5.722062,doctors
10.037606,5.957155,health_post
8.951184,6.156602,doctors
9.650759,7.075691,doctors
9.875447,4.517674,hospital
9.787364,6.687886,doctors
8.973399,6.20182,health_post
10.131154,4.843966,health_post
9.501901,7.028086,doctors
11.065246,5.301088,health_post
8.991338,6.152951,doctors
11.1165,5.371625,doctors
11.179307,5.380648,doctors
11.102818,5.387269,health_post
10.319459,4.961773,doctors
10.242507,5.129048,doctors
10.276737,4.920128,doctors
9.344068,5.210676,doctors
10.137804,4.849477,doctors
9.836742,4.650673,doctors
9.898818,4.41265,health_post
9.333462,5.233159,doctors
9.305279,5.215797,doctors
10.041511,6.548763,doctors
9.07643,7.462492,pharmacy
9.665928,6.519139,health_post
9.316354,6.628798,health_post
9.656431,6.529379,hospital
8.961596,5.896721,health_post
10.939873,5.285682,doctors
9.672078,6.964978,doctors
9.161482,6.112054,clinic
8.885318,5.784422,doctors
9.486863,6.602995,doctors
9.806093,6.15194,health_post
9.44032,6.633411,health_post
9.290983,5.842225,health_post
9.279257,6.194178,clinic
9.5066,7.002581,health_post
9.594559,7.293972,health_post
9.555679,5.537681,doctors
9.05421,6.57079,health_post
9.626529,6.32602,doctors
8.903457,5.880641,clinic
9.028484,6.130366,clinic
9.437796,6.634441,health_post
8.440017,6.729861,doctors
9.641123,6.399193,doctors
9.329556,6.497383,doctors
9.741859,5.489519,clinic
8.984972,6.116104,doctors
10.389052,5.472718,doctors
10.514298,6.430746,health_post
8.960723,6.14257,doctors
9.479625,6.691551,clinic
9.240924,7.007118,health_post
10.064131,6.734579,pharmacy
9.300171,6.535264,doctors
9.038738,6.569545,hospital
8.871151,6.335257,clinic
8.768214,6.319419,health_post
9.458788,6.568751,health_post
9.292747,5.052173,doctors
9.832724,7.190214,doctors
9.672178,6.52483,health_post
10.332932,6.28636,clinic
9.52653,7.075624,doctors
9.343655,6.672269,doctors
9.825752,5.919756,clinic
11.00631,5.281353,doctors
9.04087,6.179398,clinic
10.401335,5.460186,clinic
9.502717,7.103852,doctors
9.210871,6.562672,clinic
10.316305,6.163547,doctors
9.617836,6.531399,health_post
9.291968,5.058079,health_post
9.548083,7.211958,doctors
9.35944,5.783113,health_post
10.299318,6.243029,doctors
9.591985,6.568143,health_post
8.928902,5.548008,doctors
9.144077,5.819693,health_post
9.917156,7.091415,doctors
9.291965,6.646232,clinic
9.13932,5.821124,doctors
9.565354,7.075278,doctors
10.008966,5.863628,doctors
8.985102,5.625346,health_post
9.470852,6.736765,health_post
9.292931,6.645795,doctors
10.165699,6.766553,doctors
9.289001,6.584681,hospital
10.533532,6.437715,doctors
9.008923,5.514026,doctors
8.443513,6.587293,doctors
11.017973,5.292588,health_post
9.596325,6.530299,doctors
8.974443,5.749758,health_post
9.203157,5.627018,health_post
9.693152,5.524329,health_post
9.996852,6.55449,clinic
9.591602,6.55085,hospital
10.012337,6.458863,health_post
10.151851,6.864763,doctors
10.186993,6.255118,doctors
9.366481,6.683795,clinic
9.588439,6.977324,doctors
9.242174,7.007048,health_post
9.651822,7.134968,doctors
10.064183,6.734619,doctors
9.855673,6.723524,doctors
9.678049,6.857102,health_post
9.265317,4.865938,health_post
10.043498,6.811144,doctors
9.621073,6.557875,health_post
9.319347,7.346093,health_post
9.869631,6.709779,hospital
9.618231,6.551129,hospital
9.174678,7.179494,clinic
11.049354,5.280948,doctors
9.918765,6.805385,hospital
10.057439,6.676937,doctors
10.569629,6.458698,clinic
11.110779,5.3219,health_post
9.213041,5.029298,doctors
9.464161,6.99618,hospital
10.189752,6.251395,doctors
9.663909,7.239587,doctors
9.611456,7.314259,clinic
10.291617,6.84735,doctors
9.620899,7.199163,doctors
9.111774,5.207877,doctors
10.20869,6.236273,clinic
10.412376,6.398597,health_post
10.186397,4.737165,hospital
11.075083,5.114301,health_post
10.368381,6.083982,health_post
9.308535,7.338773,doctors
9.267024,5.739424,clinic
8.914612,6.093455,health_post
9.144954,6.478364,clinic
10.711256,4.585907,health_post
9.05439,5.570771,health_post
10.637121,4.326966,doctors
9.312586,6.931493,doctors
9.674644,6.501514,doctors
10.034097,6.80599,doctors
9.612367,6.544543,hospital
9.366143,6.629659,doctors
9.41239,5.984377,health_post
9.724137,6.734104,doctors
9.916478,4.498212,health_post
9.301432,7.234036,doctors
10.399473,5.457866,health_post
9.092448,6.024719,health_post
9.520198,7.072474,doctors
10.408193,6.39516,health_post
9.774693,4.274367,health_post
9.624797,6.537335,hospital
9.649857,7.189329,doctors
9.621838,6.531738,health_post
10.008902,5.104743,health_post
9.188441,7.179162,hospital
10.377388,3.784659,doctors
9.526197,7.073672,hospital
9.183385,7.18593,hospital
6.456207,3.445367,pharmacy
13.092833,7.184519,clinic
6.860438,7.413148,hospital
6.4597,7.513424,pharmacy
6.45824,7.51751,pharmacy
6.458469,7.514817,clinic
6.458652,7.51807,pharmacy
6.458005,7.520696,pharmacy
6.457631,7.519354,pharmacy
6.457982,7.518532,pharmacy
6.458121,7.520086,pharmacy
6.458041,7.521061,pharmacy
6.457858,7.520646,pharmacy
6.457987,7.521147,pharmacy
6.458547,7.521728,hospital
6.458655,7.521746,hospital
6.458722,7.521357,pharmacy
6.457907,7.522737,pharmacy
6.458843,7.523482,pharmacy
6.458118,7.531945,pharmacy
6.456788,7.523025,pharmacy
6.457974,7.526471,pharmacy
6.458018,7.52569,pharmacy
6.457848,7.528775,pharmacy
6.457867,7.527118,pharmacy
6.457866,7.529544,pharmacy
6.458486,7.531809,pharmacy
6.458205,7.530183,pharmacy
6.45827,7.531843,pharmacy
6.457767,7.532086,pharmacy
6.460009,7.530964,pharmacy
6.458017,7.534364,pharmacy
6.458412,7.534883,pharmacy
6.460768,7.535305,pharmacy
6.459184,7.534474,pharmacy
6.460804,7.534878,pharmacy
6.460196,7.531274,pharmacy
6.460317,7.533826,pharmacy
6.459121,7.53136,pharmacy
6.456744,7.522429,pharmacy
6.456708,7.522183,pharmacy
6.456814,7.518696,pharmacy
6.456542,7.521094,pharmacy
6.456701,7.519077,pharmacy
6.445966,7.527921,hospital
6.443286,7.482119,hospital
6.443852,7.5157,hospital
6.468298,7.525304,hospital
6.436476,7.49038,hospital
6.458268,7.517686,hospital
6.426619,7.489661,hospital
6.298722,7.461623,hospital
6.478419,7.487084,hospital
6.46844,7.59191,hospital
6.477156,7.492653,hospital
6.460584,7.532398,hospital
6.448432,7.536304,hospital
9.525064,7.075548,doctors
9.691255,5.088832,doctors
9.647627,6.516413,hospital
9.06947,5.986672,hospital
9.471751,7.205962,doctors
6.462778,3.585218,hospital
6.467437,3.585059,pharmacy
7.799937,6.741568,hospital
7.383339,3.891131,hospital
7.381256,3.891368,clinic
7.382392,3.887474,clinic
7.381132,3.891581,pharmacy
7.382099,3.890877,pharmacy
7.382816,3.890844,pharmacy
7.382193,3.887608,pharmacy
7.382451,3.887958,pharmacy
7.383329,3.892646,pharmacy
7.383231,3.891961,pharmacy
7.38342,3.889539,pharmacy
7.383175,3.887288,pharmacy
7.481572,3.909497,clinic
7.48585,3.913943,clinic
7.480874,3.911645,pharmacy
7.481845,3.913851,pharmacy
7.48277,3.905884,pharmacy
7.485731,3.912126,pharmacy
7.485068,3.910144,pharmacy
7.482766,3.909699,pharmacy
7.485145,3.911002,pharmacy
7.481825,3.911172,pharmacy
7.483284,3.907403,pharmacy
7.480963,3.911064,pharmacy
7.481498,3.909354,pharmacy
7.485758,3.912453,pharmacy
7.481206,3.906972,hospital
7.486224,3.913023,pharmacy
7.48329,3.909977,pharmacy
7.482832,3.909827,pharmacy
8.474761,4.540606,hospital
6.506369,3.374251,pharmacy
7.378138,3.87972,hospital
7.365061,3.861981,hospital
7.350923,3.91111,hospital
7.355298,3.910764,hospital
7.38275,3.893323,hospital
7.387921,3.919488,hospital
7.362432,3.861942,hospital
7.366358,3.855748,hospital
7.337547,3.905348,hospital
7.395518,3.928578,hospital
7.388237,3.889233,clinic
7.384015,3.880898,clinic
7.378217,3.888147,clinic
7.414807,3.86321,pharmacy
7.400367,3.899008,pharmacy
7.396143,3.886918,pharmacy
7.470298,3.91234,pharmacy
7.502807,3.91645,pharmacy
7.442527,3.906867,pharmacy
7.522265,3.912367,pharmacy
7.485582,3.914392,pharmacy
7.466475,3.912508,pharmacy
7.39883,3.888293,hospital
7.471787,3.912443,hospital
7.401532,3.925715,hospital
7.563724,3.892513,hospital
7.514385,3.910152,hospital
7.513232,3.913332,hospital
7.427718,3.939257,hospital
7.450043,3.87046,hospital
7.44208,3.910355,hospital
7.50448,3.920815,hospital
7.448648,3.861868,hospital
7.410707,3.919218,hospital
7.34517,3.912745,hospital
7.522183,3.913902,hospital
7.41157,3.892192,hospital
7.470953,3.91822,hospital
7.50396,3.91464,hospital
7.442595,3.900756,clinic
7.476243,3.92092,clinic
7.50732,3.923887,clinic
7.411437,3.90817,clinic
7.481307,3.919748,clinic
7.457725,3.91192,clinic
7.522637,3.915065,clinic
7.496822,3.917552,clinic
7.429368,3.999038,clinic
7.56139,3.887012,clinic
7.441945,3.909478,clinic
7.439915,3.920187,clinic
7.417875,4.013397,clinic
7.48623,3.914403,clinic
7.471148,3.91562,clinic
7.523104,3.957894,clinic
7.532175,3.908552,clinic
7.476073,3.9042,clinic
7.476017,3.916933,clinic
7.948409,3.617573,hospital
6.640551,2.730869,pharmacy
11.763495,11.955949,hospital
8.995492,7.425045,clinic
6.578381,3.409668,clinic
11.982931,8.512628,hospital
6.430745,3.423057,pharmacy
8.992139,7.426666,pharmacy
8.99974,7.481634,hospital
8.99142,7.426118,pharmacy
7.427934,3.981703,hospital
5.530961,5.740148,clinic
4.385831,7.178906,hospital
9.459506,12.040558,hospital
5.49772,6.726269,clinic
10.022299,7.122618,hospital
9.653768,6.517551,doctors
8.648874,6.584102,hospital
9.273191,6.993289,hospital
9.197106,7.178275,hospital
10.242708,5.848538,health_post
9.856514,6.71354,hospital
9.572487,7.228639,hospital
10.710826,4.576491,health_post
9.052634,6.570976,health_post
10.405537,5.483056,health_post
9.495698,6.121252,health_post
11.109167,5.262935,health_post
9.309108,6.938353,health_post
9.429882,6.08529,doctors
9.189521,5.851641,health_post
9.808285,6.154672,health_post
11.666834,9.898828,hospital
6.436216,3.489444,pharmacy
8.320359,4.737222,hospital
10.81687,11.47326,clinic
6.527028,3.376574,health_centre
8.736877,4.1474,hospital
9.956571,8.851478,hospital
10.295372,11.096754,hospital
9.929303,8.880628,clinic
9.964655,8.849053,clinic
9.931093,8.877795,hospital
9.931372,8.878954,hospital
9.931059,8.877365,pharmacy
9.929047,8.880185,hospital
9.931347,8.87906,pharmacy
9.931464,8.88023,hospital
9.972028,8.840662,clinic
9.928434,8.880877,hospital
9.928247,8.881424,hospital
9.92964,8.884319,hospital
9.925462,8.882414,clinic
9.925559,8.885557,pharmacy
9.925212,8.8857,pharmacy
9.925081,8.885861,pharmacy
9.925006,8.885221,pharmacy
9.974638,8.85853,clinic
9.923661,8.887006,pharmacy
9.9234,8.887098,pharmacy
9.922378,8.883542,pharmacy
9.921913,8.8858,pharmacy
9.923425,8.884049,pharmacy
9.919738,8.8854,pharmacy
9.919705,8.885455,hospital
9.92071,8.888798,hospital
9.922444,8.889684,pharmacy
9.922551,8.889074,pharmacy
9.993269,8.851934,clinic
9.920676,8.889406,pharmacy
9.92084,8.889407,pharmacy
9.919155,8.888765,pharmacy
9.918047,8.889265,pharmacy
9.918354,8.888238,pharmacy
9.916723,8.889052,pharmacy
9.914753,8.889633,pharmacy
9.913656,8.890162,pharmacy
9.91358,8.889914,pharmacy
9.910373,8.889161,pharmacy
9.983675,8.855613,clinic
9.93464,8.904757,hospital
9.958068,8.859094,pharmacy
9.93455,8.907787,hospital
9.936095,8.914745,hospital
9.932636,8.907527,hospital
9.933001,8.912081,pharmacy
9.94037,8.867514,pharmacy
9.962782,8.860982,clinic
9.934006,8.920063,clinic
9.9332,8.921622,clinic
9.940387,8.867629,hospital
9.940312,8.867467,pharmacy
9.915273,8.891777,pharmacy
9.907992,8.895105,clinic
9.906725,8.892369,clinic
9.909591,8.894285,hospital
9.911999,8.893004,pharmacy
9.916372,8.891243,hospital
9.916248,8.89091,pharmacy
9.929122,8.902172,pharmacy
9.924045,8.897639,clinic
9.923212,8.897274,clinic
9.910034,8.882034,hospital
9.905349,8.886748,pharmacy
9.909458,8.882012,pharmacy
9.89832,8.884737,pharmacy
9.928232,8.914945,clinic
9.89668,8.884802,hospital
9.901518,8.891853,pharmacy
9.895953,8.887236,hospital
9.898803,8.882274,hospital
9.915807,8.899503,hospital
9.897982,8.890615,pharmacy
9.896486,8.882547,hospital
9.925274,8.915562,clinic
9.942301,8.874148,hospital
9.92485,8.913548,hospital
9.892202,8.884527,clinic
9.896432,8.883748,hospital
9.896623,8.883574,pharmacy
9.923818,8.913834,hospital
9.917796,8.901839,clinic
9.924387,8.911426,clinic
9.939106,8.875297,hospital
9.940842,8.868727,hospital
9.93917,8.877306,clinic
9.937363,8.871158,hospital
9.915039,8.90166,clinic
9.938753,8.879957,hospital
9.936831,8.871551,hospital
9.935946,8.877036,pharmacy
9.891937,8.866886,hospital
9.898679,8.87567,pharmacy
9.894362,8.865206,clinic
9.898552,8.871754,clinic
9.939767,8.866589,pharmacy
9.897796,8.865314,pharmacy
9.929155,8.872529,pharmacy
9.900418,8.867138,clinic
9.928142,8.871924,clinic
9.927439,8.870283,clinic
9.915821,8.893421,clinic
9.914222,8.894603,clinic
9.914253,8.894756,clinic
9.939876,8.861229,hospital
9.911295,8.912425,clinic
9.902608,8.868464,pharmacy
9.90819,8.915553,clinic
9.904181,8.870009,pharmacy
9.902747,8.868657,hospital
9.9054,8.868211,clinic
9.904977,8.871921,clinic
9.905655,8.874121,pharmacy
9.906557,8.874084,hospital
9.918014,8.880871,clinic
9.920172,8.87941,pharmacy
9.928664,8.875515,pharmacy
9.895822,8.911165,hospital
9.92337,8.903341,clinic
9.921767,8.875154,pharmacy
9.955493,8.892522,hospital
9.901487,8.866644,pharmacy
9.924715,8.874869,pharmacy
9.925006,8.874658,clinic
9.889457,8.919376,pharmacy
9.888136,8.920092,hospital
9.949899,8.87572,clinic
9.983871,8.898105,clinic
9.958211,8.878825,clinic
9.908064,8.856244,clinic
9.920377,8.914429,clinic
9.944525,8.889024,clinic
9.945503,8.888554,pharmacy
9.937157,8.893805,clinic
9.948155,8.887046,clinic
9.95817,8.856004,pharmacy
7.760613,3.113335,pharmacy
7.757368,3.113564,pharmacy
7.760524,3.112974,clinic
7.283517,3.722275,pharmacy
7.285316,3.723025,pharmacy
7.284577,3.72458,clinic
7.245425,3.661932,clinic
6.91184,4.546821,pharmacy
6.912669,4.546976,pharmacy
6.821652,2.763678,clinic
6.912428,4.509893,pharmacy
6.913457,4.513217,pharmacy
6.870717,4.491147,pharmacy
6.869859,4.489715,pharmacy
6.868818,4.491238,pharmacy
6.870111,4.491271,pharmacy
6.870699,4.489607,pharmacy
6.918971,4.385943,pharmacy
6.918315,4.387592,pharmacy
6.920233,4.386689,pharmacy
6.919001,4.387223,pharmacy
6.919388,4.385619,pharmacy
6.855265,4.528388,pharmacy
6.855582,4.529271,clinic
6.854277,4.527698,pharmacy
6.856359,4.527539,pharmacy
6.854387,4.529823,pharmacy
6.854119,4.530221,pharmacy
6.854928,4.527575,doctors
6.988466,4.451482,pharmacy
6.988746,4.45038,clinic
6.98605,4.491662,pharmacy
6.477027,2.860191,pharmacy
6.478748,2.861101,clinic
5.863606,7.330019,clinic
5.864376,7.32863,pharmacy
5.867055,7.329487,pharmacy
5.876442,7.333706,clinic
5.865503,7.328343,pharmacy
5.87508,7.33461,pharmacy
5.849538,7.256482,pharmacy
5.849918,7.271075,clinic
5.848573,7.266791,pharmacy
5.424652,6.771954,clinic
5.427408,6.769553,pharmacy
8.824644,7.579869,pharmacy
11.97738,9.382234,clinic
11.928393,9.717741,clinic
11.948358,9.805744,pharmacy
11.560423,9.45963,clinic
11.99818,9.45957,pharmacy
11.948315,9.805219,clinic
11.991712,9.488499,clinic
11.990785,9.488574,pharmacy
11.95887,9.445509,clinic
11.962054,9.447433,clinic
11.916476,9.392426,pharmacy
11.9164,9.386473,clinic
11.919223,9.394189,clinic
12.579407,9.075961,clinic
12.576409,9.074435,pharmacy
12.575155,9.072173,clinic
12.789626,9.199148,clinic
12.54859,8.993382,pharmacy
12.803664,9.251286,pharmacy
12.79946,9.250766,clinic
12.566188,9.176926,clinic
12.809242,9.299974,pharmacy
12.550263,8.993035,pharmacy
5.320915,6.822896,pharmacy
5.320362,6.823382,pharmacy
5.323152,6.822596,pharmacy
5.322152,6.822672,pharmacy
5.32135,6.822739,pharmacy
5.321469,6.822626,clinic
5.325618,6.821921,clinic
5.31891,6.823974,pharmacy
5.317924,6.824178,pharmacy
5.317318,6.823896,pharmacy
5.317821,6.823913,pharmacy
5.318465,6.823864,pharmacy
5.310841,6.828624,pharmacy
5.312779,6.828491,pharmacy
5.312955,6.828105,pharmacy
5.314355,6.82689,pharmacy
5.315121,6.826396,pharmacy
5.316167,6.825194,pharmacy
12.31669,8.885266,clinic
12.327236,8.947736,clinic
12.328743,8.820391,pharmacy
12.364582,8.949206,clinic
12.363772,8.978495,clinic
12.365184,8.912782,clinic
12.368345,8.917829,clinic
12.587617,8.838078,clinic
12.647242,8.732283,pharmacy
12.722018,10.545981,pharmacy
10.959187,10.15874,pharmacy
10.969972,10.150231,pharmacy
10.968055,10.150044,pharmacy
10.968172,10.150259,pharmacy
11.020143,10.079655,pharmacy
11.02052,10.079709,pharmacy
11.345997,9.388193,doctors
11.342312,9.383232,pharmacy
11.341356,9.380079,pharmacy
11.344038,9.384595,pharmacy
11.363114,9.443014,pharmacy
11.92762,9.718065,pharmacy
11.928669,9.718387,pharmacy
12.56568,9.178808,pharmacy
12.802028,9.253061,pharmacy
6.924143,4.793607,pharmacy
6.892793,4.788844,pharmacy
6.982708,5.099357,pharmacy
6.982954,5.098551,pharmacy
6.63416,4.971182,pharmacy
6.811556,4.516395,pharmacy
6.812268,4.516999,pharmacy
6.811441,4.515765,pharmacy
6.769804,4.458119,pharmacy
6.927389,4.793532,pharmacy
6.769606,4.455633,pharmacy
6.770092,4.457013,pharmacy
6.936855,4.779817,pharmacy
6.936999,4.778885,pharmacy
6.812172,4.517942,pharmacy
7.006947,5.016016,pharmacy
6.622193,5.015977,pharmacy
6.62344,5.016293,pharmacy
6.625155,5.015318,pharmacy
6.623297,5.017117,pharmacy
6.81766,5.123454,pharmacy
6.817507,5.12173,pharmacy
6.822224,5.119808,pharmacy
6.82165,5.122781,pharmacy
6.821154,5.122108,pharmacy
6.8223,5.121826,pharmacy
6.822555,5.122828,pharmacy
6.822182,5.122111,pharmacy
6.821047,5.119446,pharmacy
6.821768,5.120398,pharmacy
7.005112,5.015867,pharmacy
6.913928,4.648056,pharmacy
6.915613,4.644079,pharmacy
7.356544,4.943006,pharmacy
7.299464,4.914594,pharmacy
6.914839,4.646382,pharmacy
6.914512,4.646924,pharmacy
6.916574,4.645136,pharmacy
8.164166,4.068016,pharmacy
8.164482,4.067124,pharmacy
8.234258,4.07199,pharmacy
8.234919,4.072844,pharmacy
7.59749,3.731406,pharmacy
8.192604,4.012391,pharmacy
8.193669,4.013445,pharmacy
8.233937,4.073204,pharmacy
8.234602,4.071259,pharmacy
8.32621,4.054705,pharmacy
8.156673,4.006906,pharmacy
8.155393,4.005119,pharmacy
8.192737,4.013683,pharmacy
8.193576,4.01227,pharmacy
8.194686,4.014365,pharmacy
8.193222,4.014137,pharmacy
8.155371,4.00619,pharmacy
8.151111,4.003065,pharmacy
8.15321,4.003978,pharmacy
8.151962,4.00556,pharmacy
8.156913,4.005748,pharmacy
8.154244,4.004527,pharmacy
8.253044,4.08054,pharmacy
8.253813,4.080202,pharmacy
8.430096,4.265587,pharmacy
8.430868,4.26653,pharmacy
8.429904,4.266618,pharmacy
8.823561,3.41115,pharmacy
8.824432,3.410982,pharmacy
8.82451,3.410327,pharmacy
8.422155,4.130569,pharmacy
8.421586,4.131599,pharmacy
8.241093,4.007709,pharmacy
8.457153,4.241553,pharmacy
8.460849,4.240591,pharmacy
8.457683,4.24055,pharmacy
8.459747,4.24054,pharmacy
8.427826,4.265988,pharmacy
8.429419,4.266279,pharmacy
8.429651,4.267361,pharmacy
8.227763,3.977545,pharmacy
8.283898,4.105489,pharmacy
8.284335,4.10668,pharmacy
8.284867,4.107502,pharmacy
8.27992,4.077617,pharmacy
8.279824,4.077814,pharmacy
8.240242,4.006492,pharmacy
8.278637,2.996964,pharmacy
8.279878,2.996922,pharmacy
7.837063,3.223585,pharmacy
7.83771,3.223334,pharmacy
7.834642,3.22193,pharmacy
8.309185,3.029148,pharmacy
8.306291,3.028596,pharmacy
8.304289,3.02835,pharmacy
8.305176,3.029472,pharmacy
8.303959,3.028108,pharmacy
7.878542,3.14632,pharmacy
7.880272,3.145214,pharmacy
7.757368,3.113564,pharmacy
7.760613,3.113335,pharmacy
8.278619,2.996072,pharmacy
8.306083,3.028492,pharmacy
8.306553,3.028462,pharmacy
8.305327,3.028753,pharmacy
8.307104,3.028587,pharmacy
8.305828,3.028532,pharmacy
8.304397,3.027758,pharmacy
7.838402,3.220599,pharmacy
7.836625,3.22397,pharmacy
7.835435,3.222522,pharmacy
7.835394,3.223772,pharmacy
7.83594,3.226848,pharmacy
7.839304,3.223078,pharmacy
7.834221,3.221077,pharmacy
7.836859,3.220236,pharmacy
7.836275,3.221378,pharmacy
7.83613,3.223475,pharmacy
7.797097,3.122902,pharmacy
7.797242,3.123495,pharmacy
7.768385,3.205922,pharmacy
7.768497,3.207134,pharmacy
7.771731,3.207624,pharmacy
7.77018,3.207186,pharmacy
8.628645,3.035552,pharmacy
8.626298,3.037286,pharmacy
8.626473,3.035772,pharmacy
8.626492,3.036783,pharmacy
8.625663,3.034882,pharmacy
8.625485,3.03849,pharmacy
8.059731,2.958279,pharmacy
8.571697,2.871978,pharmacy
8.570792,2.871921,pharmacy
8.569912,2.872104,pharmacy
8.567256,2.914458,pharmacy
8.566877,2.914947,pharmacy
8.566458,2.914238,pharmacy
8.567668,2.916066,pharmacy
8.561828,2.764487,pharmacy
8.560646,2.764366,pharmacy
11.498945,8.023044,pharmacy
11.498411,8.023144,pharmacy
8.629314,3.037494,pharmacy
8.626606,3.036122,pharmacy
8.491798,3.540717,pharmacy
8.492112,3.541625,pharmacy
8.059583,2.95935,pharmacy
8.058604,2.960547,pharmacy
8.059637,2.95982,pharmacy
11.488332,8.063656,pharmacy
11.486005,8.065629,pharmacy
