WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2025-11-15,Western Africa,Nigeria,Yobe,Strategic developments,Looting/property destruction,4,0,,Strategic developments,2164.0,11.9826,11.5482
2025-12-06,Western Africa,Nigeria,Yobe,Strategic developments,Looting/property destruction,2,0,,Strategic developments,2164.0,11.9826,11.5482
2026-02-28,Western Africa,Nigeria,Yobe,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2164.0,11.9826,11.5482
2014-08-30,Western Africa,Nigeria,Yobe,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,2164.0,11.9826,11.5482
2015-03-14,Western Africa,Nigeria,Yobe,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,2164.0,11.9826,11.5482
2021-07-03,Western Africa,Nigeria,Yobe,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,2164.0,11.9826,11.5482
2020-02-29,Western Africa,Nigeria,Yobe,Strategic developments,Other,1,0,,Strategic developments,2164.0,11.9826,11.5482
2024-07-20,Western Africa,Nigeria,Yobe,Strategic developments,Other,1,0,,Strategic developments,2164.0,11.9826,11.5482
2025-12-06,Western Africa,Nigeria,Yobe,Strategic developments,Other,1,0,,Strategic developments,2164.0,11.9826,11.5482
2014-10-04,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,2164.0,11.9826,11.5482
2018-02-17,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,8555.0,Political violence,2164.0,11.9826,11.5482
2019-01-26,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,19172.0,Political violence,2164.0,11.9826,11.5482
2020-08-08,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,5.0,Political violence,2164.0,11.9826,11.5482
2020-08-15,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,11979.0,Political violence,2164.0,11.9826,11.5482
2020-10-17,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,124406.0,Political violence,2164.0,11.9826,11.5482
2021-06-26,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,127185.0,Political violence,2164.0,11.9826,11.5482
2021-09-11,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,4120.0,Political violence,2164.0,11.9826,11.5482
2021-09-25,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,2,0,20418.0,Political violence,2164.0,11.9826,11.5482
2022-01-22,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,4208.0,Political violence,2164.0,11.9826,11.5482
2022-07-02,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,21017.0,Political violence,2164.0,11.9826,11.5482
2024-06-08,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,1464.0,Political violence,2164.0,11.9826,11.5482
2024-11-23,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,4390.0,Political violence,2164.0,11.9826,11.5482
2025-03-01,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,4482.0,Political violence,2164.0,11.9826,11.5482
2025-03-08,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,2,0,4482.0,Political violence,2164.0,11.9826,11.5482
2025-05-10,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,138188.0,Political violence,2164.0,11.9826,11.5482
2025-05-24,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,19421.0,Political violence,2164.0,11.9826,11.5482
2025-07-05,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,2,0,1302.0,Political violence,2164.0,11.9826,11.5482
2025-11-08,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,23.0,Political violence,2164.0,11.9826,11.5482
2025-11-29,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,2164.0,11.9826,11.5482
2025-12-20,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,75168.0,Political violence,2164.0,11.9826,11.5482
2026-02-14,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,2,0,145406.0,Political violence,2164.0,11.9826,11.5482
2026-03-21,Western Africa,Nigeria,Yobe,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,2164.0,11.9826,11.5482
2002-09-21,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,,Political violence,2164.0,11.9826,11.5482
2003-03-29,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,,Political violence,2164.0,11.9826,11.5482
2008-08-23,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,7,,Political violence,2164.0,11.9826,11.5482
2009-07-25,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,,Political violence,2164.0,11.9826,11.5482
2010-03-20,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,,Political violence,2164.0,11.9826,11.5482
2011-11-05,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,31,,Political violence,2164.0,11.9826,11.5482
2012-01-07,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,9,,Political violence,2164.0,11.9826,11.5482
2012-01-14,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,4,,Political violence,2164.0,11.9826,11.5482
2012-01-28,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,,Political violence,2164.0,11.9826,11.5482
2012-02-11,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,2,,Political violence,2164.0,11.9826,11.5482
2012-02-25,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,,Political violence,2164.0,11.9826,11.5482
2012-04-07,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,4,,Political violence,2164.0,11.9826,11.5482
2012-04-21,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,10,,Political violence,2164.0,11.9826,11.5482
2012-04-28,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,54,,Political violence,2164.0,11.9826,11.5482
2012-05-26,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,4,5,,Political violence,2164.0,11.9826,11.5482
2012-06-09,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,,Political violence,2164.0,11.9826,11.5482
2012-06-16,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,3,,Political violence,2164.0,11.9826,11.5482
2012-08-18,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,,Political violence,2164.0,11.9826,11.5482
2012-09-01,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,4,16,,Political violence,2164.0,11.9826,11.5482
2012-10-06,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,17,,Political violence,2164.0,11.9826,11.5482
2012-10-13,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,,Political violence,2164.0,11.9826,11.5482
2012-10-20,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,12,,Political violence,2164.0,11.9826,11.5482
2012-11-03,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,,Political violence,2164.0,11.9826,11.5482
2012-12-01,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,,Political violence,2164.0,11.9826,11.5482
2012-12-22,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,11,,Political violence,2164.0,11.9826,11.5482
2013-02-09,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,3,,Political violence,2164.0,11.9826,11.5482
2013-02-23,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,6,,Political violence,2164.0,11.9826,11.5482
2013-06-15,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,9,,Political violence,2164.0,11.9826,11.5482
2013-07-06,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,30,,Political violence,2164.0,11.9826,11.5482
2013-08-17,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,2,,Political violence,2164.0,11.9826,11.5482
2013-09-21,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,3,,Political violence,2164.0,11.9826,11.5482
2013-09-28,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,43,,Political violence,2164.0,11.9826,11.5482
2013-10-12,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,4,,Political violence,2164.0,11.9826,11.5482
2013-10-19,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,18,,Political violence,2164.0,11.9826,11.5482
2014-02-01,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,19,,Political violence,2164.0,11.9826,11.5482
2014-02-22,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,43,,Political violence,2164.0,11.9826,11.5482
2014-03-08,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,3,,Political violence,2164.0,11.9826,11.5482
2014-04-05,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,23,,Political violence,2164.0,11.9826,11.5482
2014-04-19,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,3,,Political violence,2164.0,11.9826,11.5482
2014-05-10,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,9,,Political violence,2164.0,11.9826,11.5482
2014-05-24,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,30,,Political violence,2164.0,11.9826,11.5482
2014-05-31,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,5,,Political violence,2164.0,11.9826,11.5482
2014-07-19,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,8,,Political violence,2164.0,11.9826,11.5482
2014-07-26,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,0,,Political violence,2164.0,11.9826,11.5482
2014-08-16,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,5,,Political violence,2164.0,11.9826,11.5482
2014-12-20,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,20,,Political violence,2164.0,11.9826,11.5482
2015-01-03,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,25,5646.0,Political violence,2164.0,11.9826,11.5482
2015-04-25,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,21,4220.0,Political violence,2164.0,11.9826,11.5482
2015-07-04,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,9,23270.0,Political violence,2164.0,11.9826,11.5482
2015-07-25,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,10,5926.0,Political violence,2164.0,11.9826,11.5482
2015-08-01,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,9,29404.0,Political violence,2164.0,11.9826,11.5482
2015-08-08,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,50,23270.0,Political violence,2164.0,11.9826,11.5482
2015-10-03,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,18,291789.0,Political violence,2164.0,11.9826,11.5482
2015-11-14,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,7,19290.0,Political violence,2164.0,11.9826,11.5482
2016-01-23,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,8175.0,Political violence,2164.0,11.9826,11.5482
2016-04-16,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,11,6759.0,Political violence,2164.0,11.9826,11.5482
2017-02-04,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,2,271453.0,Political violence,2164.0,11.9826,11.5482
2017-11-11,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,6297.0,Political violence,2164.0,11.9826,11.5482
2017-12-30,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,0,8568.0,Political violence,2164.0,11.9826,11.5482
2018-12-22,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,118871.0,Political violence,2164.0,11.9826,11.5482
2019-08-17,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,9407.0,Political violence,2164.0,11.9826,11.5482
2019-11-16,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,2740.0,Political violence,2164.0,11.9826,11.5482
2020-02-15,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,0,2949.0,Political violence,2164.0,11.9826,11.5482
2020-02-29,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,8916.0,Political violence,2164.0,11.9826,11.5482
2020-05-02,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,783.0,Political violence,2164.0,11.9826,11.5482
2020-06-20,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,3,6074.0,Political violence,2164.0,11.9826,11.5482
2020-09-26,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,6646.0,Political violence,2164.0,11.9826,11.5482
2020-12-05,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,1960.0,Political violence,2164.0,11.9826,11.5482
2020-12-12,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,4,63064.0,Political violence,2164.0,11.9826,11.5482
2021-01-02,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,2857.0,Political violence,2164.0,11.9826,11.5482
2021-01-09,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,2,3650.0,Political violence,2164.0,11.9826,11.5482
2021-04-24,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,44323.0,Political violence,2164.0,11.9826,11.5482
2021-05-22,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,2,10580.0,Political violence,2164.0,11.9826,11.5482
2021-06-05,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,355168.0,Political violence,2164.0,11.9826,11.5482
2021-08-21,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,522.0,Political violence,2164.0,11.9826,11.5482
2021-09-25,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,0,128437.0,Political violence,2164.0,11.9826,11.5482
2021-12-04,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,2460.0,Political violence,2164.0,11.9826,11.5482
2022-01-22,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,125737.0,Political violence,2164.0,11.9826,11.5482
2022-02-12,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,9987.0,Political violence,2164.0,11.9826,11.5482
2022-03-12,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,2,6338.0,Political violence,2164.0,11.9826,11.5482
2022-04-16,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,11,66777.0,Political violence,2164.0,11.9826,11.5482
2022-04-23,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,6522.0,Political violence,2164.0,11.9826,11.5482
2022-08-20,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,16455.0,Political violence,2164.0,11.9826,11.5482
2022-11-12,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,28627.0,Political violence,2164.0,11.9826,11.5482
2022-11-19,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,1,28627.0,Political violence,2164.0,11.9826,11.5482
2023-04-08,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,10,424.0,Political violence,2164.0,11.9826,11.5482
2023-05-06,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,244675.0,Political violence,2164.0,11.9826,11.5482
2023-07-01,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,1971.0,Political violence,2164.0,11.9826,11.5482
2023-07-15,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,6370.0,Political violence,2164.0,11.9826,11.5482
2023-07-22,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,7085.0,Political violence,2164.0,11.9826,11.5482
2023-08-26,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,1433.0,Political violence,2164.0,11.9826,11.5482
2023-09-16,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,3,29484.0,Political violence,2164.0,11.9826,11.5482
2023-09-30,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,8307.0,Political violence,2164.0,11.9826,11.5482
2023-10-14,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,29484.0,Political violence,2164.0,11.9826,11.5482
2023-10-28,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,17,2418.0,Political violence,2164.0,11.9826,11.5482
2023-11-04,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,72181.0,Political violence,2164.0,11.9826,11.5482
2023-12-16,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,29484.0,Political violence,2164.0,11.9826,11.5482
2023-12-30,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,5,70613.0,Political violence,2164.0,11.9826,11.5482
2024-01-06,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,11268.0,Political violence,2164.0,11.9826,11.5482
2024-02-03,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,2,3370.0,Political violence,2164.0,11.9826,11.5482
2024-02-10,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,3,5,11379.0,Political violence,2164.0,11.9826,11.5482
2024-04-20,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,30365.0,Political violence,2164.0,11.9826,11.5482
2024-06-08,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,664.0,Political violence,2164.0,11.9826,11.5482
2024-06-22,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,1,22329.0,Political violence,2164.0,11.9826,11.5482
2024-06-29,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,1,16789.0,Political violence,2164.0,11.9826,11.5482
2024-07-06,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,30365.0,Political violence,2164.0,11.9826,11.5482
2024-07-20,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,22329.0,Political violence,2164.0,11.9826,11.5482
2024-07-27,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,5,8,387028.0,Political violence,2164.0,11.9826,11.5482
2024-08-17,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,30365.0,Political violence,2164.0,11.9826,11.5482
2024-08-24,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,3,27038.0,Political violence,2164.0,11.9826,11.5482
2024-08-31,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,34,2754.0,Political violence,2164.0,11.9826,11.5482
2024-09-21,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,556.0,Political violence,2164.0,11.9826,11.5482
2024-09-28,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,0,9444.0,Political violence,2164.0,11.9826,11.5482
2024-10-05,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,45672.0,Political violence,2164.0,11.9826,11.5482
2024-10-19,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,30365.0,Political violence,2164.0,11.9826,11.5482
2024-11-09,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,2,52839.0,Political violence,2164.0,11.9826,11.5482
2024-12-28,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,0,,Political violence,2164.0,11.9826,11.5482
2025-01-04,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,5,2,11055.0,Political violence,2164.0,11.9826,11.5482
2025-01-18,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,6014.0,Political violence,2164.0,11.9826,11.5482
2025-03-01,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,3,38008.0,Political violence,2164.0,11.9826,11.5482
2025-03-08,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,4482.0,Political violence,2164.0,11.9826,11.5482
2025-05-03,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,569.0,Political violence,2164.0,11.9826,11.5482
2025-05-10,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,9503.0,Political violence,2164.0,11.9826,11.5482
2025-07-05,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,2,30706.0,Political violence,2164.0,11.9826,11.5482
2025-09-20,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,1,658.0,Political violence,2164.0,11.9826,11.5482
2025-09-27,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,4,35456.0,Political violence,2164.0,11.9826,11.5482
2025-11-08,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,5,14055.0,Political violence,2164.0,11.9826,11.5482
2025-11-29,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,4299.0,Political violence,2164.0,11.9826,11.5482
2025-12-06,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,2,1,27748.0,Political violence,2164.0,11.9826,11.5482
2025-12-20,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,0,1421.0,Political violence,2164.0,11.9826,11.5482
2026-01-17,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,,Political violence,2164.0,11.9826,11.5482
2026-01-24,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,2,,Political violence,2164.0,11.9826,11.5482
2026-02-07,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,121838.0,Political violence,2164.0,11.9826,11.5482
2026-02-21,Western Africa,Nigeria,Yobe,Violence against civilians,Attack,1,1,7179.0,Political violence,2164.0,11.9826,11.5482
1998-12-12,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,,Political violence,2165.0,12.0829,6.0025
2001-04-07,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,2,,Political violence,2165.0,12.0829,6.0025
2003-03-01,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,10,,Political violence,2165.0,12.0829,6.0025
2007-03-31,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,,Political violence,2165.0,12.0829,6.0025
2009-08-01,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,,Political violence,2165.0,12.0829,6.0025
2010-08-07,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,11,,Political violence,2165.0,12.0829,6.0025
2012-05-12,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,4,,Political violence,2165.0,12.0829,6.0025
2012-12-08,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,10,,Political violence,2165.0,12.0829,6.0025
2013-05-04,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,2,,Political violence,2165.0,12.0829,6.0025
2014-07-12,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,,Political violence,2165.0,12.0829,6.0025
2015-01-10,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,100,54787.0,Political violence,2165.0,12.0829,6.0025
2016-01-09,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,16468.0,Political violence,2165.0,12.0829,6.0025
2016-03-19,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,3,3799.0,Political violence,2165.0,12.0829,6.0025
2016-04-30,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,20,476729.0,Political violence,2165.0,12.0829,6.0025
2017-02-04,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,3,19354.0,Political violence,2165.0,12.0829,6.0025
2017-09-16,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,1,52019.0,Political violence,2165.0,12.0829,6.0025
2018-03-31,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,23,33214.0,Political violence,2165.0,12.0829,6.0025
2018-04-28,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,13,31895.0,Political violence,2165.0,12.0829,6.0025
2018-05-05,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,8,34922.0,Political violence,2165.0,12.0829,6.0025
2018-06-02,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,23,33214.0,Political violence,2165.0,12.0829,6.0025
2018-08-04,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,17335.0,Political violence,2165.0,12.0829,6.0025
2018-08-25,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,1082.0,Political violence,2165.0,12.0829,6.0025
2018-10-20,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,18649.0,Political violence,2165.0,12.0829,6.0025
2018-11-24,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,105,14032.0,Political violence,2165.0,12.0829,6.0025
2019-01-19,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,66,523023.0,Political violence,2165.0,12.0829,6.0025
2019-01-26,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,5,545361.0,Political violence,2165.0,12.0829,6.0025
2019-02-02,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,16,76365.0,Political violence,2165.0,12.0829,6.0025
2019-02-09,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,6,6111.0,Political violence,2165.0,12.0829,6.0025
2019-02-16,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,66,8494.0,Political violence,2165.0,12.0829,6.0025
2019-03-02,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,46,45621.0,Political violence,2165.0,12.0829,6.0025
2019-03-09,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,58,538638.0,Political violence,2165.0,12.0829,6.0025
2019-03-16,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,1,4674.0,Political violence,2165.0,12.0829,6.0025
2019-03-30,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,55,525389.0,Political violence,2165.0,12.0829,6.0025
2019-04-13,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,8,512086.0,Political violence,2165.0,12.0829,6.0025
2019-04-20,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,6,522836.0,Political violence,2165.0,12.0829,6.0025
2019-04-27,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,20,22071.0,Political violence,2165.0,12.0829,6.0025
2019-05-11,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,6,55523.0,Political violence,2165.0,12.0829,6.0025
2019-06-01,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,8,35711.0,Political violence,2165.0,12.0829,6.0025
2019-06-22,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,49,87143.0,Political violence,2165.0,12.0829,6.0025
2019-06-29,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,10,2224.0,Political violence,2165.0,12.0829,6.0025
2019-08-17,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,1,23341.0,Political violence,2165.0,12.0829,6.0025
2019-09-28,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,10,3341.0,Political violence,2165.0,12.0829,6.0025
2019-10-05,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,78,77939.0,Political violence,2165.0,12.0829,6.0025
2019-12-21,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,1,32231.0,Political violence,2165.0,12.0829,6.0025
2020-01-25,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,32929.0,Political violence,2165.0,12.0829,6.0025
2020-02-22,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,21,2998.0,Political violence,2165.0,12.0829,6.0025
2020-03-07,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,4,523085.0,Political violence,2165.0,12.0829,6.0025
2020-03-14,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,33,25506.0,Political violence,2165.0,12.0829,6.0025
2020-03-21,Western Africa,Nigeria,Zamfara,Battles,Armed clash,11,11,692940.0,Political violence,2165.0,12.0829,6.0025
