lat,lon,amenity
8.643392,8.983102,school
8.635045,8.963124,school
9.434347,9.105159,school
9.423243,9.092491,school
9.431416,9.099665,school
9.427331,9.098329,school
9.42609,9.097918,school
9.676884,9.153546,school
9.680557,9.154305,school
9.678357,9.151321,school
9.661519,9.060915,school
9.662985,9.064967,school
9.664126,9.061455,school
9.679795,9.004269,school
9.673515,9.003402,school
9.673113,9.002886,school
9.673852,9.007437,school
9.676746,9.003598,school
9.673019,9.003337,school
9.500563,10.316882,school
9.533499,10.229064,school
9.53348,10.228853,kindergarten
9.533595,10.228892,school
9.390648,9.108648,school
10.011866,8.682991,school
9.675654,9.085933,school
9.676002,9.085943,school
9.309773,9.120487,school
9.309893,9.120273,school
9.307368,9.119113,school
8.552794,9.137811,school
8.55209,9.137973,school
8.549175,9.136446,school
8.55022,9.135365,school
9.123326,8.873168,kindergarten
9.123911,8.870888,school
7.694217,3.334727,school
8.331168,3.234857,school
8.475765,3.008876,school
8.514969,3.66095,school
8.344481,3.250547,school
8.340621,3.25047,school
8.435937,9.100144,school
8.435732,9.09978,school
8.435207,9.099677,school
8.435026,9.099677,school
7.938348,8.075956,school
7.947185,8.074749,school
7.965544,8.057724,school
7.967263,8.059623,school
8.524807,8.316151,school
8.397845,9.112861,school
8.431814,9.061673,school
8.431854,9.061499,kindergarten
8.431722,9.061345,school
8.431797,8.236179,school
8.432278,8.239003,school
8.431332,8.236993,school
8.432681,8.237388,school
8.432497,8.238593,school
8.692979,8.736983,school
8.631468,8.67923,school
8.692907,8.798627,school
8.692766,8.799114,school
8.690431,8.801523,school
8.691911,8.802433,school
8.69053,8.809507,school
8.694188,8.801245,school
8.693396,8.801144,school
8.688119,8.807493,school
8.691225,8.809802,school
8.680568,8.684256,kindergarten
8.678619,8.683046,school
8.679085,8.76443,school
8.680648,8.764688,school
8.677966,8.764772,school
8.746834,8.75623,school
8.145091,8.264809,school
8.146294,8.263219,school
8.745048,8.756688,school
8.765009,8.798133,school
8.760354,8.753747,school
8.754359,8.755152,kindergarten
12.558832,9.110934,school
12.559074,9.110779,school
12.000958,9.533654,school
12.611888,9.143377,school
12.612055,9.144161,school
12.641443,8.815166,school
12.417204,9.054079,school
12.417056,9.054584,school
11.843234,9.546912,school
11.842281,9.544096,school
12.069965,9.855484,school
11.844471,9.545572,school
12.631211,10.403709,school
12.630659,10.403562,school
12.632544,10.40164,school
12.308741,9.062675,school
12.338987,8.811606,school
12.00469,9.681949,school
12.004478,9.681715,school
12.006693,9.680478,school
11.537928,8.073201,school
11.371246,8.603435,school
11.339759,8.733099,school
11.353391,8.573641,school
11.351202,8.906565,school
11.349849,8.908436,school
11.333896,8.768098,school
11.334141,8.767301,school
11.366234,8.601733,school
11.292466,8.739852,school
11.292529,8.740221,school
11.278396,8.731852,school
11.279358,8.731773,school
11.278772,8.730744,school
11.278166,8.72897,school
11.278079,8.732879,school
11.278097,8.729341,school
11.287674,8.739653,school
11.365761,8.592048,school
11.365062,8.590999,school
11.358589,8.790385,school
11.359219,8.79238,school
11.358316,8.791007,school
11.358722,8.791055,school
12.743634,9.182329,school
12.746724,9.181147,school
12.74371,9.182595,school
8.012096,8.116695,school
8.014577,8.119677,school
8.004354,8.120634,school
8.015087,8.119973,school
8.015028,8.120193,kindergarten
8.006642,8.114192,school
9.140865,7.377369,school
9.140681,7.377785,school
9.140528,7.379241,school
9.140094,7.380274,school
9.14158,7.381475,school
9.141852,7.381275,school
9.143101,7.380528,school
9.1432,7.377016,school
9.14059,7.372218,school
9.138069,7.370198,school
9.13747,7.370244,school
9.149699,7.366121,school
9.138299,7.370567,school
6.257278,8.111405,school
6.235256,8.104754,school
6.251463,8.110041,school
9.206758,12.486451,school
9.207772,12.487611,school
9.206675,12.487795,school
13.289517,5.41801,school
5.521395,5.740207,college
5.537994,5.743079,college
5.527824,5.736386,school
5.53011,5.723882,college
5.528773,5.717296,college
5.511071,5.753783,school
9.016867,7.422165,school
9.018865,7.423311,school
9.018685,7.420742,school
9.017517,7.419634,school
9.968386,8.880106,school
9.967356,8.879268,school
5.522919,5.731153,school
8.950438,7.444818,school
8.950393,7.444904,school
8.941772,7.433287,school
8.939528,7.429351,school
5.523003,5.749354,college
11.169702,7.659999,school
11.182492,7.668799,school
9.961016,8.883534,university
9.965571,8.883384,university
9.966809,8.879658,school
9.965105,8.88463,university
9.965025,8.886113,university
9.944045,8.964889,school
9.978965,8.886402,university
9.977076,8.885711,university
9.873941,8.934537,school
9.871635,8.93331,school
9.972995,8.889706,university
10.67742,8.288102,school
9.963057,8.865149,school
9.963113,8.86556,school
5.369914,5.922327,school
9.656069,6.528752,university
9.920248,8.911002,school
4.908955,6.909472,school
4.886355,6.946292,school
4.826168,6.981357,school
5.071969,6.811875,school
5.067874,6.812937,school
9.925266,8.912853,school
9.925963,8.912403,school
10.284021,9.797502,college
10.278357,9.794811,university
10.259319,9.773635,school
10.292758,9.786163,school
10.300482,9.8053,school
10.313457,9.825624,university
10.313283,9.824692,school
10.319564,9.833009,school
10.320308,9.832979,school
10.320685,9.833461,school
10.311461,9.839211,school
10.310428,9.83592,school
10.308067,9.83625,school
10.291705,9.800331,school
10.310156,9.798631,school
10.267443,9.780491,school
10.330736,9.814058,school
10.329648,9.814568,school
10.334112,9.814504,school
10.324593,9.823463,school
10.319461,9.822958,school
10.336146,9.84491,college
10.338698,9.845041,school
9.516112,8.910043,school
10.284902,9.787912,school
10.287425,9.787339,school
4.872301,6.958676,school
10.28666,9.784928,school
10.291099,9.798975,school
10.272823,9.799412,school
10.288774,9.787009,school
10.27192,9.796157,college
10.280149,9.800343,school
10.278326,9.800954,school
10.319798,9.833377,college
10.276695,9.790876,school
10.278515,9.803139,school
13.286647,8.145447,school
5.350724,5.344093,school
9.934349,8.913166,school
9.912293,8.91111,school
5.384276,6.991206,university
5.385043,6.993344,university
9.901347,8.941269,school
9.903431,8.944626,school
9.907333,8.944914,college
9.910306,8.946951,school
9.908957,8.946505,school
6.470489,3.629154,school
6.471747,3.62856,school
6.470432,3.628348,school
8.109122,4.70598,school
8.111737,4.704336,school
10.3028,11.175614,school
10.293594,11.178047,school
10.306507,11.173197,school
10.30743,11.17284,school
10.307517,11.17284,school
10.307532,11.172938,school
10.307892,11.173345,school
10.306758,11.174677,school
10.306798,11.174957,school
10.314838,11.148333,school
10.301619,11.172483,school
10.293686,11.178308,school
10.295614,11.178582,school
10.295782,11.178388,school
10.295622,11.178077,school
10.300806,11.181563,school
10.306928,11.167547,school
10.307194,11.167411,school
10.307526,11.167162,school
10.307334,11.167165,school
10.307374,11.167784,school
10.271742,11.195809,school
10.29484,11.17027,school
10.294828,11.170293,school
10.29419,11.170117,school
10.294369,11.17076,school
10.290832,11.167461,school
10.292411,11.167363,school
5.360475,5.345788,school
9.909144,11.26512,school
10.303012,11.175446,college
6.689209,6.304571,kindergarten
5.527095,5.718161,kindergarten
9.821861,11.341642,school
9.827966,11.319876,school
10.306713,11.149043,school
10.299728,11.145922,school
10.305379,11.172402,school
10.305074,11.137734,college
10.277148,11.183222,school
10.276776,11.143157,school
10.304975,11.175997,school
10.306095,11.178082,school
10.305583,11.175454,school
10.305591,11.175017,school
10.304752,11.175854,school
10.305814,11.175415,school
10.270158,11.180027,kindergarten
6.714718,6.327126,kindergarten
5.522361,5.755944,kindergarten
6.437166,2.973844,school
12.548873,10.143342,school
10.303544,11.16015,school
9.936512,8.917241,school
9.935971,8.917412,school
10.305096,11.175265,school
10.305234,11.175572,school
10.304849,11.175387,school
10.305201,11.175734,school
10.305939,11.175408,school
10.284603,11.176963,school
10.276311,11.286989,school
10.288157,11.156174,school
10.288985,11.158528,school
10.303249,11.172811,school
9.911952,8.920273,school
10.307997,11.173879,school
9.913624,8.912381,school
9.492057,7.703182,school
6.32667,8.079489,school
9.928377,8.913065,school
9.926568,8.913829,school
6.4246,7.505567,school
9.925293,8.916693,school
6.309628,8.129423,school
9.920695,8.914354,school
5.516872,5.971172,school
7.293082,5.149673,school
10.702245,6.809682,school
6.668516,3.636578,university
6.670862,3.638643,university
7.824925,4.125015,school
7.834382,4.135494,school
7.822005,4.122161,school
6.890815,3.723908,university
6.888716,3.722546,school
6.890112,3.718971,school
11.815332,13.152173,school
5.71712,6.447074,school
7.42225,3.940619,college
7.439061,3.950747,school
7.291917,5.149589,school
7.302278,5.133892,school
7.301986,5.133965,school
7.302273,5.133911,school
7.302208,5.134217,school
7.301641,5.13381,school
7.302404,5.133194,school
7.30129,5.133721,school
7.302534,5.132816,school
7.301515,5.133762,school
7.301714,5.134041,school
7.301113,5.134033,school
7.301458,5.134131,school
7.300878,5.133692,school
7.304719,5.132133,university
7.288554,5.149951,school
7.286699,5.151872,college
7.286306,5.151498,college
7.296125,5.148411,school
7.295854,5.147979,school
7.294097,5.145767,school
7.295761,5.149196,school
7.296138,5.149028,school
7.296672,5.146208,childcare
7.295609,5.148906,school
7.30093,5.138242,school
7.28912,5.148282,school
7.629732,4.167499,school
7.645201,4.17136,school
7.630835,4.176507,school
7.630301,4.163907,school
7.64558,4.165657,university
7.649733,4.161187,college
7.64181,4.167042,college
7.651276,4.174241,college
7.64491,4.17755,school
7.639742,4.170549,school
7.299336,5.134929,school
7.298967,5.134976,school
9.894177,8.886279,school
7.898152,4.315523,school
10.319171,9.830804,school
6.050799,7.107266,college
9.924057,8.885822,childcare
9.923618,8.886418,school
6.539737,3.52306,school
9.913383,8.88795,school
4.938045,8.31403,school
4.933016,8.315564,school
9.967458,8.884109,university
9.965255,8.881094,university
9.979189,8.886327,university
7.452271,4.043173,school
6.521542,3.23233,school
6.520079,3.231677,school
6.522779,3.234354,school
6.521117,3.22904,school
6.525701,3.232988,school
6.521673,3.233245,school
6.521316,3.232675,school
6.525188,3.236198,school
6.527491,3.237274,school
6.522517,3.23614,school
6.522484,3.237516,school
6.524151,3.239459,school
6.524763,3.240084,school
6.525975,3.237839,school
6.531825,3.234557,school
6.530736,3.2343,school
6.533972,3.235662,school
6.530527,3.235919,school
6.534518,3.234828,school
6.53187,3.234585,school
6.534795,3.235964,school
6.535962,3.235543,school
6.530577,3.234302,school
6.532814,3.232903,school
6.53037,3.235814,school
6.529964,3.232186,school
6.524032,3.229044,school
6.524601,3.22776,school
6.523186,3.229344,school
6.522448,3.228363,school
6.530427,3.23156,school
12.047413,8.572689,school
12.05089,8.570085,school
12.048556,8.572107,school
12.049293,8.570147,school
12.049389,8.571165,school
12.04768,8.571193,school
12.047841,8.570775,school
12.050914,8.569583,school
12.048539,8.569068,school
12.04839,8.56838,school
12.04967,8.575832,school
12.049672,8.575022,school
12.048052,8.574923,school
12.049216,8.574097,school
12.045595,8.565715,school
12.045176,8.565286,school
12.044456,8.565208,school
12.044492,8.564657,school
12.049899,8.577069,school
12.043588,8.564,school
12.039625,8.565751,school
12.038249,8.568899,school
12.039169,8.570076,school
12.041786,8.567066,school
12.042983,8.566432,school
12.044625,8.571604,school
12.043634,8.571276,school
12.04436,8.570387,school
12.042961,8.567985,school
12.043415,8.567237,school
12.044184,8.565282,school
12.044437,8.565398,school
12.037418,8.567597,school
12.040797,8.571342,school
12.040879,8.5685,school
12.040926,8.568601,school
12.044314,8.564175,school
12.037004,8.566345,school
12.037795,8.567754,school
12.040532,8.569914,school
12.040182,8.569025,school
12.042357,8.569461,school
12.042529,8.5692,school
12.041595,8.567557,school
12.042473,8.564833,school
12.042995,8.565148,school
12.042897,8.56698,school
12.041976,8.571074,school
12.042187,8.570978,school
12.042048,8.571291,school
12.043103,8.572132,school
12.04391,8.571562,school
12.043541,8.570319,school
12.043342,8.569295,school
12.043582,8.563672,school
12.041825,8.564252,school
12.040352,8.564646,school
12.039238,8.564703,school
12.038759,8.564848,school
12.03685,8.564987,school
12.036307,8.564367,school
12.041325,8.563538,school
12.042026,8.562803,school
12.041096,8.562753,school
12.03724,8.564153,school
12.039102,8.564337,school
12.036019,8.56536,school
12.039516,8.564235,school
12.039134,8.563643,school
12.037624,8.563908,school
12.050352,8.579489,school
12.049783,8.580322,school
12.047299,8.567795,school
12.053948,8.577231,school
12.04074,8.564711,school
12.040023,8.564497,school
12.04422,8.562593,school
12.03534,8.564167,school
12.038635,8.56309,school
12.041521,8.562257,school
12.055335,8.581962,school
12.055323,8.581965,school
12.055295,8.581587,school
12.055975,8.581546,school
12.054925,8.580471,school
12.046101,8.566442,school
12.036557,8.56322,school
12.038032,8.562949,school
12.036534,8.564044,school
12.036275,8.564442,school
12.035364,8.564468,school
12.034371,8.563149,school
12.036236,8.563577,school
12.034257,8.561321,school
12.045899,8.570417,school
12.046472,8.570273,school
12.043172,8.572195,school
12.042325,8.572764,school
12.056992,8.583236,school
12.052392,8.578922,school
12.051745,8.574165,school
11.961998,8.478663,school
11.962714,8.477798,school
11.962644,8.477649,school
11.961282,8.465725,school
11.960608,8.467523,school
11.960154,8.467671,school
11.957401,8.470805,school
11.954756,8.471757,school
11.958567,8.470131,school
11.956972,8.470126,school
11.957934,8.469774,school
11.953573,8.470994,school
11.956562,8.471478,school
11.960619,8.466974,school
11.958576,8.472248,school
11.957191,8.476374,school
11.956077,8.473868,school
11.959821,8.472224,school
11.964485,8.468159,school
11.963181,8.467098,school
11.955246,8.470527,school
11.954462,8.471344,school
11.959553,8.475474,school
11.95955,8.474068,school
11.960411,8.472858,school
11.961122,8.473615,school
11.96261,8.475043,school
11.961835,8.474537,school
11.959674,8.475703,school
11.959642,8.474313,school
11.958787,8.477011,school
11.959926,8.477469,school
11.959113,8.478515,school
11.960194,8.478636,school
11.959532,8.473487,school
11.961269,8.479013,school
11.963102,8.479594,school
11.963068,8.479507,school
11.961406,8.475126,school
11.960722,8.477714,school
11.96071,8.477701,school
11.96437,8.479682,school
11.961662,8.467116,school
11.962221,8.466931,school
11.964648,8.469258,school
11.965756,8.469547,school
11.958629,8.472748,school
11.956579,8.470919,school
11.956546,8.471858,school
11.956566,8.47198,school
11.963214,8.467131,school
11.962432,8.467983,school
11.960711,8.470739,school
11.959132,8.470072,school
11.961727,8.467114,school
11.961953,8.466871,school
11.961158,8.468569,school
11.961208,8.470662,school
11.960389,8.470437,school
11.959802,8.470185,school
11.959667,8.470558,school
11.959116,8.471044,school
11.959382,8.471305,school
11.968882,8.47209,school
11.96669,8.473056,school
11.966069,8.47344,school
11.966228,8.475426,school
11.966903,8.478298,school
11.966533,8.467941,school
11.966879,8.468673,school
11.963421,8.476195,school
11.967765,8.469697,school
11.967806,8.47271,school
11.967405,8.474801,school
11.966275,8.4782,school
11.966489,8.479112,school
11.963493,8.476461,school
11.964341,8.477558,school
11.962081,8.476044,school
11.961622,8.475163,school
11.961231,8.474429,school
11.963854,8.475246,school
11.962148,8.476161,school
9.937278,8.911366,school
9.935608,8.91002,school
6.568236,3.379865,school
10.300457,11.171084,school
6.811178,3.111327,university
9.929828,8.879842,school
9.187025,9.878382,school
4.862746,7.066279,school
4.861624,7.067167,school
9.079905,7.469997,school
6.161852,6.778616,university
6.188217,6.724712,school
8.891892,7.262391,university
9.935772,8.919314,school
8.999079,7.419628,school
9.189241,9.893979,school
4.853117,6.271263,school
9.197504,9.892186,school
9.942861,8.874791,school
9.945075,8.87136,school
9.943516,8.872589,school
9.942872,8.874269,school
4.999325,8.359778,school
6.03745,6.927901,school
6.041015,6.894932,school
7.462229,5.43146,school
7.461672,5.432366,school
7.465389,5.425271,school
7.466401,5.425978,school
7.467089,5.426766,school
7.461815,5.430904,school
7.464561,5.419397,school
9.961769,8.933102,school
9.929705,8.917505,school
9.928852,8.908644,school
9.930064,8.908438,school
9.93039,8.917594,school
9.937777,8.916892,school
10.265734,9.796448,school
10.265405,9.796949,school
10.292397,9.783363,school
10.290132,9.780055,school
10.271902,9.802851,school
9.95083,8.811696,school
10.608128,7.439113,university
10.608819,7.441562,university
10.60853,7.441961,university
6.609269,3.387697,school
6.607512,3.388156,school
10.608951,7.442875,university
10.610696,7.442885,university
10.609812,7.440214,university
10.609342,7.442674,university
10.610539,7.440575,university
10.611682,7.439928,university
10.611761,7.441032,university
10.609438,7.441063,university
10.609445,7.441168,university
10.609453,7.441259,university
10.609459,7.441353,university
10.609974,7.443343,university
10.611214,7.443379,university
10.612096,7.441914,university
10.609137,7.442388,university
10.6088,7.441808,university
8.503616,4.538977,school
8.462649,4.585177,school
8.467828,4.610723,school
8.464562,4.601545,school
8.47328,4.553921,school
8.485345,4.571792,school
8.50783,4.552422,school
8.504057,4.596772,school
8.465234,4.494769,school
8.476443,4.533319,school
8.476681,4.566795,school
8.5142,4.582642,university
8.470553,4.61191,school
8.438948,4.595456,university
8.49419,4.616969,school
8.494176,4.50476,school
8.468097,4.540088,school
8.482952,4.551154,school
8.502954,4.572388,school
8.499322,4.575984,school
8.490931,4.583786,school
8.415021,4.603582,school
8.485362,4.54251,school
8.46997,4.584856,school
8.483321,4.505634,school
8.490567,4.522313,school
8.500862,4.584241,school
8.473923,4.554581,school
8.485919,4.57095,school
8.45764,4.612255,school
8.485045,4.563748,school
8.528625,4.592966,school
8.431987,4.572619,school
8.56253,4.558434,school
8.527832,4.58585,school
8.543344,4.634256,school
8.447638,4.599991,school
8.445239,4.527235,school
8.464689,4.589251,school
8.515534,4.577294,school
8.481014,4.612157,college
8.481243,4.552744,school
8.464901,4.601519,school
8.485593,4.590494,school
8.478103,4.623522,school
8.489754,4.538963,school
8.484895,4.597452,university
10.609306,7.444637,university
10.609631,7.445071,university
8.459203,4.57565,school
10.612569,7.442542,university
8.432521,4.595734,school
6.511976,3.391348,school
8.982167,7.492151,school
4.79302,6.320944,university
4.791952,6.321379,university
6.306864,7.537673,university
6.495525,7.532941,school
9.871118,8.849138,school
10.47907,12.1212,school
12.04473,5.74364,school
12.05153,5.74222,school
12.04518,5.74326,school
10.607929,7.441418,university
10.608135,7.441777,university
6.744861,5.404435,college
6.742202,5.405862,college
6.741841,5.406658,college
6.741252,5.405542,college
6.743903,5.405874,school
6.739744,5.403795,school
6.744679,5.403293,college
6.741051,5.410115,school
6.740634,5.405661,college
6.740495,5.404701,college
6.742838,5.40339,school
6.744316,5.403191,school
6.251847,7.115123,university
12.940799,13.675667,school
7.56772,4.889705,school
10.305041,9.787884,college
10.293991,9.787406,school
6.412143,2.938383,school
10.50897,7.442566,college
10.524519,7.408266,school
10.54894,7.463611,school
10.50415,7.429034,school
6.384264,5.630047,college
6.384901,5.630759,college
6.384587,5.630423,college
6.38373,5.63033,college
6.383964,5.630736,college
6.383234,5.630988,college
6.38394,5.631209,college
6.383512,5.630703,college
6.383607,5.631434,college
6.350931,5.615283,school
6.346812,5.598711,school
6.337006,5.605739,school
6.384244,5.633951,school
6.383777,5.633599,school
6.38378,5.635678,school
6.32719,5.620587,college
6.329951,5.614551,school
6.356564,5.579654,school
6.340289,5.602661,school
6.311576,5.608662,kindergarten
6.325224,5.613802,school
6.345747,5.607188,school
6.337311,5.605984,school
6.336866,5.605969,school
6.341597,5.601022,school
6.341696,5.600341,school
6.341369,5.600791,school
6.341389,5.600507,school
6.34621,5.598431,school
6.329401,5.614612,school
6.339666,5.608422,school
6.339669,5.608702,school
6.339144,5.601821,school
6.339001,5.602156,school
6.338882,5.601462,school
6.309414,5.604505,school
6.332168,5.617811,school
6.359644,5.627515,school
6.345731,5.630072,school
6.339647,5.629907,school
6.339624,5.63022,school
6.338212,5.627123,school
6.350018,5.616767,school
6.349772,5.615311,school
6.353523,5.614267,school
6.375035,5.629955,school
6.37414,5.632861,school
6.328943,5.632835,school
6.31415,5.591058,school
6.314256,5.591224,school
6.311442,5.608789,school
7.444333,3.899289,university
7.444119,3.899104,university
7.444529,3.898911,university
7.444823,3.897797,university
7.444609,3.899168,university
6.324592,5.589168,college
6.328999,5.604191,school
6.324617,5.588767,college
6.323042,5.599954,school
6.447002,3.411527,college
11.99153,8.531416,university
11.133452,7.687781,school
9.967878,8.879617,university
9.949963,8.889809,university
9.088783,7.504009,school
9.088552,7.503841,school
12.015023,8.506137,university
12.019392,8.505537,school
6.380882,5.631277,kindergarten
6.369611,5.636011,school
6.380585,5.63302,school
6.383262,5.633817,school
6.37649,5.638224,school
6.358788,5.627556,school
6.364097,5.63033,school
6.377843,5.631196,school
6.355011,5.582634,school
6.361308,5.582763,school
6.35371,5.575261,school
6.35507,5.583168,school
6.355361,5.573283,school
6.361752,5.583256,school
6.363611,5.628297,school
9.340739,9.391761,school
8.277352,4.798589,school
6.348814,5.611547,college
6.348601,5.610973,college
6.678679,9.172493,college
10.260702,11.17113,school
11.98871,8.513846,school
11.988145,8.513061,school
7.989419,5.990426,school
9.88366,8.874906,school
11.152485,7.655949,university
11.816125,13.184924,school
11.95836,8.54476,school
11.965385,8.53943,school
6.251915,5.731081,school
11.973356,8.429039,university
11.973223,8.428001,university
11.973165,8.427121,university
11.974552,8.424762,university
11.973818,8.428748,university
11.972873,8.423652,school
11.975485,8.422383,school
11.969718,8.425612,university
11.965781,8.427324,school
11.974263,8.428897,university
11.971375,8.43006,university
11.973755,8.429699,university
11.97164,8.429996,university
11.972776,8.430308,university
11.973006,8.430491,university
11.967542,8.427032,university
11.968216,8.428535,university
11.968213,8.428817,university
11.97484,8.430245,university
11.97538,8.429832,university
11.975243,8.429248,university
11.975575,8.429944,university
11.975855,8.429573,university
11.975514,8.430502,university
11.966027,8.428476,school
11.970679,8.427466,university
12.01898,8.538335,school
12.019043,8.538205,school
11.974236,8.520515,school
12.052514,8.472651,school
11.994353,8.557744,school
11.994189,8.557216,school
11.981383,8.478401,university
12.033095,8.536007,school
12.033009,8.536084,school
12.030877,8.534214,school
12.032565,8.535181,school
12.030158,8.534838,school
12.030264,8.535007,school
12.030504,8.535104,school
12.030378,8.535214,school
12.028702,8.53083,school
12.028693,8.531096,school
12.028557,8.531085,school
7.377786,3.831471,school
8.886467,7.605936,school
7.36402,3.91954,school
11.686511,10.181388,school
11.678984,10.21372,university
13.697381,13.308901,school
13.679407,13.29415,school
13.555835,13.138484,school
11.899062,4.391285,school
13.096257,12.486052,school
13.094506,13.820018,college
13.11658,13.859886,school
12.859812,13.84671,school
12.716895,13.68996,school
9.546625,8.881365,school
9.538273,8.890829,school
13.296017,11.591566,school
13.134236,7.204658,school
13.131603,7.205345,school
13.191438,11.990308,school
7.719064,4.490416,school
12.482246,14.178782,school
12.492433,14.18576,school
12.424722,13.936002,school
10.303449,11.173381,university
12.378527,14.205356,school
7.751734,4.56839,university
13.619469,13.343386,school
10.599849,13.283224,school
12.763183,14.147237,school
11.525206,13.906363,school
12.072877,14.116853,school
10.315927,9.879685,school
9.698659,10.19102,school
11.86681,5.998704,school
9.289079,7.415482,university
12.433156,13.691383,school
7.448428,3.897924,university
7.448455,3.897936,university
7.447952,3.89536,university
7.448188,3.895384,university
7.447806,3.895218,university
7.448111,3.895099,university
7.447577,3.895235,university
7.444506,3.899022,university
7.444336,3.898964,university
7.431562,3.896145,school
13.442013,12.819946,school
13.118451,12.107939,school
9.092112,8.549997,school
7.777223,4.510309,school
11.967445,8.531534,school
7.743987,4.546385,university
6.462095,3.695415,school
11.950118,8.539441,school
6.61714,3.961837,school
10.620686,12.169389,school
5.876417,7.09301,school
5.869942,7.076014,school
5.856449,7.103453,school
5.850896,7.094177,school
5.885799,7.102889,school
10.210093,13.286158,school
10.192521,13.322909,school
10.195917,13.307811,school
12.341518,14.185425,school
11.805144,8.85315,university
12.47284,7.486001,university
10.306842,11.165905,university
7.178391,8.120658,school
8.718925,4.478739,university
12.840015,9.191469,school
13.341786,7.923458,school
13.342001,7.896007,school
13.347452,11.592786,school
13.347851,11.593003,school
13.314528,11.667147,school
13.556426,13.137967,school
9.532079,6.447614,university
10.634833,4.405198,school
9.047523,7.487112,college
9.194804,12.499165,university
8.151855,4.252749,university
13.01708,5.201388,university
6.429106,3.350164,school
11.845532,13.00095,university
10.539168,4.463025,school
10.590193,4.47729,school
12.923342,7.592033,university
11.978861,8.494814,university
9.05339,7.416012,school
8.997116,7.425763,school
6.889883,3.723133,university
13.376749,11.01158,school
13.292876,12.596359,school
13.293262,12.592387,school
6.670387,3.159842,university
12.643439,8.964959,school
7.942914,4.764497,school
7.943201,4.766267,school
7.35204,4.177992,school
11.86551,13.239795,school
10.441173,7.425617,school
10.473927,7.422216,school
6.433243,3.449116,school
10.219643,11.37609,school
10.579213,7.466938,school
10.506858,7.432558,university
10.505225,7.43442,school
6.243632,6.961965,school
6.243607,6.961659,school
10.524215,7.41391,university
6.089159,6.932208,school
6.415037,5.688169,school
6.86054,7.405089,school
10.541997,7.463588,school
10.541034,7.464882,school
10.534913,7.469718,school
10.548243,7.467034,school
10.53595,7.455035,school
6.529585,3.333847,university
7.989928,3.372994,school
7.992375,3.374496,school
7.998197,3.374916,school
11.158096,3.730393,school
4.893821,6.916075,university
6.453135,3.43674,school
4.825132,7.049294,school
6.439184,3.406707,school
11.728829,11.095666,school
4.79723,7.03449,school
7.02248,3.489346,school
8.986927,7.354966,school
6.532784,3.387511,school
4.910779,6.909984,school
11.110391,7.7344,school
6.438507,3.427154,university
6.436859,3.434454,school
6.426432,3.436164,school
6.427624,3.435214,school
6.587926,3.352287,school
6.436151,3.426349,college
6.433348,3.413487,college
6.434231,3.413292,school
6.516406,3.39434,university
6.466147,3.588027,school
6.473058,3.603138,college
4.883202,6.941468,school
6.447449,3.450051,school
6.460732,3.446503,school
6.589487,3.34993,school
6.597778,3.339977,school
8.944195,7.549713,school
6.440048,3.47187,school
6.444987,3.46554,school
6.438928,3.474987,childcare
6.895593,2.98233,university
6.434779,3.467504,school
9.088469,5.985368,school
6.444119,3.47153,school
6.445336,3.471247,school
6.44704,3.470407,school
6.428743,3.465753,school
4.876978,6.913365,school
4.884412,6.904242,school
6.572355,3.941002,school
6.444208,3.437034,school
6.444115,3.436168,school
9.877557,8.877564,school
9.868461,8.88714,school
9.049009,7.510568,school
6.463805,3.453805,school
6.456556,3.42714,school
6.45129,3.445252,school
8.847398,6.310485,school
7.293905,5.149152,school
11.822209,13.16067,kindergarten
11.83329,13.141238,university
11.832768,13.112327,college
11.835646,13.119383,school
11.836658,13.12679,university
11.837174,13.131924,university
11.83523,13.138531,school
11.831735,13.120654,school
11.829632,13.152763,school
11.832063,13.156341,school
11.827958,13.16682,school
11.826613,13.17144,school
5.838959,6.858571,school
5.770248,6.835658,school
13.273894,4.516357,school
7.447044,4.030627,school
7.453754,4.057593,school
7.453245,4.03663,school
8.481168,4.505261,university
6.473398,3.19913,university
6.434215,3.409295,university
13.004318,7.630466,school
12.977654,7.600023,school
12.889474,7.580456,university
12.977899,7.586059,school
7.522813,4.533869,school
7.523646,4.535687,childcare
6.427338,3.445815,school
9.634434,6.530688,school
6.551803,3.364208,school
7.887213,5.171602,university
5.903497,7.126044,school
6.604791,3.375606,school
6.574303,3.350982,school
7.516367,4.529891,college
4.924736,6.922102,school
7.511597,4.545704,school
7.485764,3.91312,school
6.436327,3.438537,school
5.091025,7.347821,school
6.165457,8.297941,school
4.740388,6.857084,college
8.581657,6.292582,school
8.583839,6.430949,school
5.055452,6.72503,school
8.633504,6.215051,school
5.057011,6.727733,school
8.536389,6.238406,school
8.544025,6.238194,school
12.878609,10.466456,college
5.530645,5.723443,college
5.560957,5.770059,school
5.556804,5.773216,school
5.557345,5.776777,school
5.558367,5.768248,school
5.542647,5.731293,school
5.530906,5.733146,school
5.540427,5.747993,school
5.532864,5.779029,school
5.51062,5.76435,school
5.537866,5.743043,school
5.02418,8.339186,school
5.041949,7.924966,university
5.041849,7.919581,university
5.037938,7.978753,university
4.80323,8.254406,university
9.021719,7.408702,university
4.893136,6.916828,university
9.48616,8.162505,school
4.910741,6.912667,school
4.909277,6.914567,university
4.902255,6.909655,kindergarten
9.34467,12.502224,university
9.246462,12.46527,school
5.823955,7.394813,university
5.849612,7.428423,university
6.518594,3.374121,college
