hhid,lat_dd_mod,lon_dd_mod,dist_road2,dist_market,ndvi_avg,anntot_avg,popdensity,srtm_1k,zone,sector,wt_wave4,totcons_pc,log_cons_pc,grid_idx,nearest_dist_km,grid_lon,grid_lat,grid_rwi,grid_deprivation,grid_state
29164.0,10.5664026465,13.302712531,1.6,29.2,0.293,1122.0,322.0,475.0,2.0,2.0,400.0,78464.14040120444,11.270396989225206,14377,0.38260006451636536,13.3044434,10.5634219,-0.364,38.92,Borno
29165.0,10.5664026465,13.302712531,1.6,29.2,0.293,1122.0,322.0,475.0,2.0,2.0,400.0,66797.17987060547,11.109416141127648,14377,0.38260006451636536,13.3044434,10.5634219,-0.364,38.92,Borno
29166.0,10.5664026465,13.302712531,1.6,29.2,0.293,1122.0,322.0,475.0,2.0,2.0,400.0,69034.77626953124,11.142365660518337,14377,0.38260006451636536,13.3044434,10.5634219,-0.364,38.92,Borno
29167.0,10.5664026465,13.302712531,1.6,29.2,0.293,1122.0,322.0,475.0,2.0,2.0,400.0,44870.65719168526,10.71153934543476,14377,0.38260006451636536,13.3044434,10.5634219,-0.364,38.92,Borno
29168.0,10.5664026465,13.302712531,1.6,29.2,0.293,1122.0,322.0,475.0,2.0,2.0,400.0,50626.27087402344,10.83222590777816,14377,0.38260006451636536,13.3044434,10.5634219,-0.364,38.92,Borno
29169.0,10.124164455,13.3557435791,0.3,178.4,0.308,1082.0,488.0,905.0,2.0,2.0,1983.6881103515625,60827.60643107096,11.015799018045938,6415,1.1233943473339427,13.3483887,10.1311167,-0.473,52.64,Adamawa
29170.0,10.124164455,13.3557435791,0.3,178.4,0.308,1082.0,488.0,905.0,2.0,2.0,1983.6881103515625,67867.67306009927,11.1253151038603,6415,1.1233943473339427,13.3483887,10.1311167,-0.473,52.64,Adamawa
29171.0,10.124164455,13.3557435791,0.3,178.4,0.308,1082.0,488.0,905.0,2.0,2.0,1983.6881103515625,79098.93444824217,11.278454682719904,6415,1.1233943473339427,13.3483887,10.1311167,-0.473,52.64,Adamawa
29172.0,10.124164455,13.3557435791,0.3,178.4,0.308,1082.0,488.0,905.0,2.0,2.0,1983.6881103515625,56957.12147013347,10.950054008821049,6415,1.1233943473339427,13.3483887,10.1311167,-0.473,52.64,Adamawa
29173.0,10.124164455,13.3557435791,0.3,178.4,0.308,1082.0,488.0,905.0,2.0,2.0,1983.6881103515625,35117.377928161615,10.466451384601967,6415,1.1233943473339427,13.3483887,10.1311167,-0.473,52.64,Adamawa
29174.0,10.124164455,13.3557435791,0.3,178.4,0.308,1082.0,488.0,905.0,2.0,2.0,1983.6881103515625,97914.77399620642,11.491852726185137,6415,1.1233943473339427,13.3483887,10.1311167,-0.473,52.64,Adamawa
29175.0,10.124164455,13.3557435791,0.3,178.4,0.308,1082.0,488.0,905.0,2.0,2.0,1983.6881103515625,98634.2504374186,11.499173847792056,6415,1.1233943473339427,13.3483887,10.1311167,-0.473,52.64,Adamawa
29176.0,10.124164455,13.3557435791,0.3,178.4,0.308,1082.0,488.0,905.0,2.0,2.0,1983.6881103515625,63239.0757271903,11.054677675897032,6415,1.1233943473339427,13.3483887,10.1311167,-0.473,52.64,Adamawa
29178.0,10.124164455,13.3557435791,0.3,178.4,0.308,1082.0,488.0,905.0,2.0,2.0,1983.6881103515625,91294.74670410156,11.421848526089756,6415,1.1233943473339427,13.3483887,10.1311167,-0.473,52.64,Adamawa
29179.0,10.124164455,13.3557435791,0.3,178.4,0.308,1082.0,488.0,905.0,2.0,2.0,1983.6881103515625,60465.13753662109,11.00982223886528,6415,1.1233943473339427,13.3483887,10.1311167,-0.473,52.64,Adamawa
29181.0,9.62343718166,12.5304461267,0.5,3.9,0.333,934.0,47.0,310.0,2.0,2.0,1555.1536865234375,209584.8140487671,12.252883776746838,97684,1.4262102978129567,12.5354004,9.611582,-0.928,52.64,Adamawa
29182.0,9.40569812523,12.1650271752,0.1,7.9,0.351,951.0,27.0,181.0,2.0,2.0,1555.1536865234375,371692.8793823243,12.825823199207374,5733,1.2520020736880508,12.1618652,9.3948711,-0.149,52.64,Adamawa
29183.0,9.62343718166,12.5304461267,0.5,3.9,0.333,934.0,47.0,310.0,2.0,2.0,1555.1536865234375,79933.54948120117,11.288950937005552,97684,1.4262102978129567,12.5354004,9.611582,-0.928,52.64,Adamawa
29185.0,9.62343718166,12.5304461267,0.5,3.9,0.333,934.0,47.0,310.0,2.0,2.0,1555.1536865234375,108846.2159576416,11.597691302233352,97684,1.4262102978129567,12.5354004,9.611582,-0.928,52.64,Adamawa
29186.0,9.62343718166,12.5304461267,0.5,3.9,0.333,934.0,47.0,310.0,2.0,2.0,1555.1536865234375,43943.777119227816,10.69066630308232,97684,1.4262102978129567,12.5354004,9.611582,-0.928,52.64,Adamawa
29187.0,9.62343718166,12.5304461267,0.5,3.9,0.333,934.0,47.0,310.0,2.0,2.0,1555.1536865234375,72422.915499006,11.19027804071153,97684,1.4262102978129567,12.5354004,9.611582,-0.928,52.64,Adamawa
29188.0,9.62343718166,12.5304461267,0.5,3.9,0.333,934.0,47.0,310.0,2.0,2.0,1555.1536865234375,133363.31932915584,11.800832407105595,97684,1.4262102978129567,12.5354004,9.611582,-0.928,52.64,Adamawa
29189.0,9.62343718166,12.5304461267,0.5,3.9,0.333,934.0,47.0,310.0,2.0,2.0,1555.1536865234375,372749.6101074219,12.82866218663696,97684,1.4262102978129567,12.5354004,9.611582,-0.928,52.64,Adamawa
29191.0,9.62343718166,12.5304461267,0.5,3.9,0.333,934.0,47.0,310.0,2.0,2.0,1555.1536865234375,78743.32225036621,11.27394875627168,97684,1.4262102978129567,12.5354004,9.611582,-0.928,52.64,Adamawa
29192.0,9.62343718166,12.5304461267,0.5,3.9,0.333,934.0,47.0,310.0,2.0,2.0,1555.1536865234375,666219.7217407227,13.409374807636963,97684,1.4262102978129567,12.5354004,9.611582,-0.928,52.64,Adamawa
29193.0,8.17382294002,12.0258438059,0.3,9.9,0.353,1514.0,45.0,537.0,2.0,2.0,814.9769897460938,94339.2379623413,11.454652479238757,71570,0.727613027168815,12.0300293,8.1788678,-0.404,52.64,Adamawa
29194.0,8.17382294002,12.0258438059,0.3,9.9,0.353,1514.0,45.0,537.0,2.0,2.0,814.9769897460938,77273.07357371939,11.255100837200338,71570,0.727613027168815,12.0300293,8.1788678,-0.404,52.64,Adamawa
29195.0,8.17382294002,12.0258438059,0.3,9.9,0.353,1514.0,45.0,537.0,2.0,2.0,814.9769897460938,109370.31317138672,11.60249477173732,71570,0.727613027168815,12.0300293,8.1788678,-0.404,52.64,Adamawa
29196.0,8.17382294002,12.0258438059,0.3,9.9,0.353,1514.0,45.0,537.0,2.0,2.0,814.9769897460938,89115.82420253754,11.397692198167215,71570,0.727613027168815,12.0300293,8.1788678,-0.404,52.64,Adamawa
29198.0,8.17382294002,12.0258438059,0.3,9.9,0.353,1514.0,45.0,537.0,2.0,2.0,814.9769897460938,92222.37447102866,11.431958053325872,71570,0.727613027168815,12.0300293,8.1788678,-0.404,52.64,Adamawa
29199.0,8.17382294002,12.0258438059,0.3,9.9,0.353,1514.0,45.0,537.0,2.0,2.0,814.9769897460938,121474.65355224608,11.70746090726136,71570,0.727613027168815,12.0300293,8.1788678,-0.404,52.64,Adamawa
29200.0,8.17382294002,12.0258438059,0.3,9.9,0.353,1514.0,45.0,537.0,2.0,2.0,814.9769897460938,119306.58946736652,11.689451840989532,71570,0.727613027168815,12.0300293,8.1788678,-0.404,52.64,Adamawa
29202.0,8.17382294002,12.0258438059,0.3,9.9,0.353,1514.0,45.0,537.0,2.0,2.0,814.9769897460938,123853.08029937744,11.726851305818377,71570,0.727613027168815,12.0300293,8.1788678,-0.404,52.64,Adamawa
29203.0,8.17382294002,12.0258438059,0.3,9.9,0.353,1514.0,45.0,537.0,2.0,2.0,814.9769897460938,114960.6842389788,11.652345472709609,71570,0.727613027168815,12.0300293,8.1788678,-0.404,52.64,Adamawa
29204.0,8.17382294002,12.0258438059,0.3,9.9,0.353,1514.0,45.0,537.0,2.0,2.0,814.9769897460938,63083.39561462402,11.05221286991708,71570,0.727613027168815,12.0300293,8.1788678,-0.404,52.64,Adamawa
29206.0,9.28211158444,12.4135524347,2.6,56.0,0.288,964.0,2417.0,161.0,2.0,2.0,1352.00732421875,191876.15488243103,12.16460541623672,35648,1.2093739770404939,12.4035645,9.2864645,0.779,52.64,Adamawa
29208.0,9.28211158444,12.4135524347,2.6,56.0,0.288,964.0,2417.0,161.0,2.0,2.0,1352.00732421875,169320.8207130432,12.039550541735345,35648,1.2093739770404939,12.4035645,9.2864645,0.779,52.64,Adamawa
29209.0,9.28211158444,12.4135524347,2.6,56.0,0.288,964.0,2417.0,161.0,2.0,2.0,1352.00732421875,119613.18684387208,11.69201837231262,35648,1.2093739770404939,12.4035645,9.2864645,0.779,52.64,Adamawa
29210.0,9.28211158444,12.4135524347,2.6,56.0,0.288,964.0,2417.0,161.0,2.0,2.0,1352.00732421875,1887364.714709282,14.45069208321038,35648,1.2093739770404939,12.4035645,9.2864645,0.779,52.64,Adamawa
29211.0,9.28211158444,12.4135524347,2.6,56.0,0.288,964.0,2417.0,161.0,2.0,2.0,1352.00732421875,95863.94144215304,11.470685188519232,35648,1.2093739770404939,12.4035645,9.2864645,0.779,52.64,Adamawa
29212.0,9.28211158444,12.4135524347,2.6,56.0,0.288,964.0,2417.0,161.0,2.0,2.0,1352.00732421875,120699.96379089355,11.70106310709298,35648,1.2093739770404939,12.4035645,9.2864645,0.779,52.64,Adamawa
29213.0,9.28211158444,12.4135524347,2.6,56.0,0.288,964.0,2417.0,161.0,2.0,2.0,1352.00732421875,249395.3856079102,12.426794810083814,35648,1.2093739770404939,12.4035645,9.2864645,0.779,52.64,Adamawa
29214.0,9.28211158444,12.4135524347,2.6,56.0,0.288,964.0,2417.0,161.0,2.0,2.0,1352.00732421875,115853.1931929155,11.660079092647823,35648,1.2093739770404939,12.4035645,9.2864645,0.779,52.64,Adamawa
29215.0,9.28211158444,12.4135524347,2.6,56.0,0.288,964.0,2417.0,161.0,2.0,2.0,1352.00732421875,187666.7502339681,12.142423063750076,35648,1.2093739770404939,12.4035645,9.2864645,0.779,52.64,Adamawa
29216.0,9.28211158444,12.4135524347,2.6,56.0,0.288,964.0,2417.0,161.0,2.0,2.0,1352.00732421875,55738.285477956146,10.92842254128687,35648,1.2093739770404939,12.4035645,9.2864645,0.779,52.64,Adamawa
29217.0,9.19498051779,12.4857196889,2.5,33.0,0.337,946.0,5213.0,183.0,2.0,1.0,1935.7958984375,177320.6305672782,12.08571484495056,38367,0.8255237176609631,12.4914551,9.1997151,1.292,52.64,Adamawa
29218.0,9.19498051779,12.4857196889,2.5,33.0,0.337,946.0,5213.0,183.0,2.0,1.0,1935.7958984375,68802.88165283203,11.13900090753314,38367,0.8255237176609631,12.4914551,9.1997151,1.292,52.64,Adamawa
29219.0,9.19498051779,12.4857196889,2.5,33.0,0.337,946.0,5213.0,183.0,2.0,1.0,1935.7958984375,250348.58763224285,12.430609576169353,38367,0.8255237176609631,12.4914551,9.1997151,1.292,52.64,Adamawa
29220.0,9.19498051779,12.4857196889,2.5,33.0,0.337,946.0,5213.0,183.0,2.0,1.0,1935.7958984375,97185.21203177316,11.484373839283318,38367,0.8255237176609631,12.4914551,9.1997151,1.292,52.64,Adamawa
29221.0,9.19498051779,12.4857196889,2.5,33.0,0.337,946.0,5213.0,183.0,2.0,1.0,1935.7958984375,81784.88403320312,11.311847713744603,38367,0.8255237176609631,12.4914551,9.1997151,1.292,52.64,Adamawa
29223.0,9.19498051779,12.4857196889,2.5,33.0,0.337,946.0,5213.0,183.0,2.0,1.0,1935.7958984375,164804.97836885002,12.012518104550086,38367,0.8255237176609631,12.4914551,9.1997151,1.292,52.64,Adamawa
29224.0,9.19498051779,12.4857196889,2.5,33.0,0.337,946.0,5213.0,183.0,2.0,1.0,1935.7958984375,231011.84838256837,12.350224279887987,38367,0.8255237176609631,12.4914551,9.1997151,1.292,52.64,Adamawa
29226.0,9.19498051779,12.4857196889,2.5,33.0,0.337,946.0,5213.0,183.0,2.0,1.0,1935.7958984375,269844.32033284503,12.505600480327956,38367,0.8255237176609631,12.4914551,9.1997151,1.292,52.64,Adamawa
29227.0,9.19498051779,12.4857196889,2.5,33.0,0.337,946.0,5213.0,183.0,2.0,1.0,1935.7958984375,274216.7154032389,12.52167400487683,38367,0.8255237176609631,12.4914551,9.1997151,1.292,52.64,Adamawa
29228.0,9.19498051779,12.4857196889,2.5,33.0,0.337,946.0,5213.0,183.0,2.0,1.0,1935.7958984375,110655.53097715833,11.614177330467236,38367,0.8255237176609631,12.4914551,9.1997151,1.292,52.64,Adamawa
30021.0,5.07826901425,7.911626609240001,3.1,78.5,0.237,1986.0,760.0,41.0,5.0,2.0,7427.5166015625,287972.7483596802,12.570621130889863,78574,1.0736279824856763,7.9211426,5.080001,0.809,32.85,Akwa Ibom
30022.0,5.07826901425,7.911626609240001,3.1,78.5,0.237,1986.0,760.0,41.0,5.0,2.0,7427.5166015625,192944.9037027995,12.170159954089348,78574,1.0736279824856763,7.9211426,5.080001,0.809,32.85,Akwa Ibom
30023.0,5.07826901425,7.911626609240001,3.1,78.5,0.237,1986.0,760.0,41.0,5.0,2.0,7427.5166015625,270756.10830688477,12.508973725298995,78574,1.0736279824856763,7.9211426,5.080001,0.809,32.85,Akwa Ibom
30024.0,5.07826901425,7.911626609240001,3.1,78.5,0.237,1986.0,760.0,41.0,5.0,2.0,7427.5166015625,289563.39280291967,12.576129525436512,78574,1.0736279824856763,7.9211426,5.080001,0.809,32.85,Akwa Ibom
30025.0,5.07826901425,7.911626609240001,3.1,78.5,0.237,1986.0,760.0,41.0,5.0,2.0,7427.5166015625,419131.8652858734,12.945940863678215,78574,1.0736279824856763,7.9211426,5.080001,0.809,32.85,Akwa Ibom
30026.0,5.07826901425,7.911626609240001,3.1,78.5,0.237,1986.0,760.0,41.0,5.0,2.0,7427.5166015625,263661.21778411866,12.48242029206834,78574,1.0736279824856763,7.9211426,5.080001,0.809,32.85,Akwa Ibom
30027.0,5.07826901425,7.911626609240001,3.1,78.5,0.237,1986.0,760.0,41.0,5.0,2.0,7427.5166015625,255111.36224670408,12.449455443501414,78574,1.0736279824856763,7.9211426,5.080001,0.809,32.85,Akwa Ibom
30028.0,5.09863950958,7.62507873575,0.2,137.2,0.236,1911.0,689.0,76.0,5.0,2.0,7427.5166015625,110588.99999427795,11.613575905567885,86055,1.2114126338395228,7.635498,5.101887,0.161,32.85,Akwa Ibom
30029.0,5.07826901425,7.911626609240001,3.1,78.5,0.237,1986.0,760.0,41.0,5.0,2.0,7427.5166015625,245815.97685546876,12.412338473413698,78574,1.0736279824856763,7.9211426,5.080001,0.809,32.85,Akwa Ibom
30030.0,5.07826901425,7.911626609240001,3.1,78.5,0.237,1986.0,760.0,41.0,5.0,2.0,7427.5166015625,68752.90926470075,11.138274331210962,78574,1.0736279824856763,7.9211426,5.080001,0.809,32.85,Akwa Ibom
30041.0,4.9736439896,7.96187487335,1.7,214.7,0.235,1887.0,1926.0,55.0,5.0,1.0,2220.676025390625,486717.9891891479,13.095440156694162,113,0.4943493401274526,7.9650879,4.97056,0.846,32.85,Akwa Ibom
30042.0,4.86465103466,7.84994924205,4.9,8.9,0.227,1820.0,1851.0,41.0,5.0,1.0,2220.676025390625,79116.95454610187,11.278682473974657,1723,0.7058138837881766,7.8552246,4.8611009,0.51,32.85,Akwa Ibom
30043.0,4.86465103466,7.84994924205,4.9,8.9,0.227,1820.0,1851.0,41.0,5.0,1.0,2220.676025390625,367191.77163085935,12.813639529064709,1723,0.7058138837881766,7.8552246,4.8611009,0.51,32.85,Akwa Ibom
30044.0,4.86465103466,7.84994924205,4.9,8.9,0.227,1820.0,1851.0,41.0,5.0,1.0,2220.676025390625,208589.1539413452,12.2481218256685,1723,0.7058138837881766,7.8552246,4.8611009,0.51,32.85,Akwa Ibom
30045.0,4.86465103466,7.84994924205,4.9,8.9,0.227,1820.0,1851.0,41.0,5.0,1.0,2220.676025390625,405848.5721125284,12.913735393919064,1723,0.7058138837881766,7.8552246,4.8611009,0.51,32.85,Akwa Ibom
30046.0,4.86465103466,7.84994924205,4.9,8.9,0.227,1820.0,1851.0,41.0,5.0,1.0,2220.676025390625,283817.5039850871,12.556086718991065,1723,0.7058138837881766,7.8552246,4.8611009,0.51,32.85,Akwa Ibom
30047.0,4.86465103466,7.84994924205,4.9,8.9,0.227,1820.0,1851.0,41.0,5.0,1.0,2220.676025390625,103163.18900553386,11.544067372715752,1723,0.7058138837881766,7.8552246,4.8611009,0.51,32.85,Akwa Ibom
30048.0,4.86465103466,7.84994924205,4.9,8.9,0.227,1820.0,1851.0,41.0,5.0,1.0,2220.676025390625,298900.2835083008,12.607865296777105,1723,0.7058138837881766,7.8552246,4.8611009,0.51,32.85,Akwa Ibom
30049.0,4.86465103466,7.84994924205,4.9,8.9,0.227,1820.0,1851.0,41.0,5.0,1.0,2220.676025390625,212438.87351962,12.266409571940937,1723,0.7058138837881766,7.8552246,4.8611009,0.51,32.85,Akwa Ibom
30050.0,7.17110252657,6.31246795486,1.5,17.0,0.298,1032.0,187.0,198.0,5.0,1.0,2220.676025390625,191405.8566640218,12.162151356613425,17689,1.8184963124073596,6.3171387,7.1553996,0.099,22.83,Edo
30081.0,4.62396354007,7.77168188394,7.3,41.6,0.255,1947.0,1338.0,22.0,5.0,2.0,7248.6982421875,154845.99320765905,11.950186309752784,71456,0.6362258674470334,7.767334,4.6202287,0.981,32.85,Akwa Ibom
30084.0,4.62396354007,7.77168188394,7.3,41.6,0.255,1947.0,1338.0,22.0,5.0,2.0,7248.6982421875,355922.29577636713,12.782467715718637,71456,0.6362258674470334,7.767334,4.6202287,0.981,32.85,Akwa Ibom
30085.0,4.62396354007,7.77168188394,7.3,41.6,0.255,1947.0,1338.0,22.0,5.0,2.0,7248.6982421875,193826.07426605225,12.174716511525316,71456,0.6362258674470334,7.767334,4.6202287,0.981,32.85,Akwa Ibom
30086.0,4.62396354007,7.77168188394,7.3,41.6,0.255,1947.0,1338.0,22.0,5.0,2.0,7248.6982421875,321843.3931859334,12.681820349651405,71456,0.6362258674470334,7.767334,4.6202287,0.981,32.85,Akwa Ibom
30087.0,4.62396354007,7.77168188394,7.3,41.6,0.255,1947.0,1338.0,22.0,5.0,2.0,7248.6982421875,124270.79622268675,11.730218303979054,71456,0.6362258674470334,7.767334,4.6202287,0.981,32.85,Akwa Ibom
30088.0,4.62396354007,7.77168188394,7.3,41.6,0.255,1947.0,1338.0,22.0,5.0,2.0,7248.6982421875,51332.06363895961,10.846070858115777,71456,0.6362258674470334,7.767334,4.6202287,0.981,32.85,Akwa Ibom
30089.0,4.62396354007,7.77168188394,7.3,41.6,0.255,1947.0,1338.0,22.0,5.0,2.0,7248.6982421875,119549.17690149942,11.69148308788995,71456,0.6362258674470334,7.767334,4.6202287,0.981,32.85,Akwa Ibom
30090.0,4.62396354007,7.77168188394,7.3,41.6,0.255,1947.0,1338.0,22.0,5.0,2.0,7248.6982421875,370662.0610046387,12.82304603970016,71456,0.6362258674470334,7.767334,4.6202287,0.981,32.85,Akwa Ibom
30091.0,4.68817896818,7.70875490803,0.7,113.0,0.243,1756.0,898.0,24.0,5.0,2.0,5176.875,133728.54090881348,11.803567210082829,62040,0.8520298691604061,7.701416,4.6859294,0.273,32.85,Akwa Ibom
30092.0,5.00350192442,7.94191212047,23.2,89.2,0.235,1900.0,4917.0,64.0,5.0,1.0,5176.875,486667.9206947327,13.095337281783088,26792,1.2102611440810114,7.9431152,5.0143386,1.049,32.85,Akwa Ibom
30093.0,4.68817896818,7.70875490803,0.7,113.0,0.243,1756.0,898.0,24.0,5.0,2.0,5176.875,66389.54637799945,11.103294889004207,62040,0.8520298691604061,7.701416,4.6859294,0.273,32.85,Akwa Ibom
30094.0,4.68817896818,7.70875490803,0.7,113.0,0.243,1756.0,898.0,24.0,5.0,2.0,5176.875,99604.25465901692,11.508960160120337,62040,0.8520298691604061,7.701416,4.6859294,0.273,32.85,Akwa Ibom
30097.0,4.68817896818,7.70875490803,0.7,113.0,0.243,1756.0,898.0,24.0,5.0,2.0,5176.875,312738.5577735901,12.653122841804052,62040,0.8520298691604061,7.701416,4.6859294,0.273,32.85,Akwa Ibom
30098.0,4.68817896818,7.70875490803,0.7,113.0,0.243,1756.0,898.0,24.0,5.0,2.0,5176.875,217443.43223571777,12.28969401400891,62040,0.8520298691604061,7.701416,4.6859294,0.273,32.85,Akwa Ibom
30099.0,4.68817896818,7.70875490803,0.7,113.0,0.243,1756.0,898.0,24.0,5.0,2.0,5176.875,103511.36345418297,11.547436677488731,62040,0.8520298691604061,7.701416,4.6859294,0.273,32.85,Akwa Ibom
30100.0,4.68817896818,7.70875490803,0.7,113.0,0.243,1756.0,898.0,24.0,5.0,2.0,5176.875,122045.72064208984,11.712151012872036,62040,0.8520298691604061,7.701416,4.6859294,0.273,32.85,Akwa Ibom
30101.0,4.96466286575,7.804704247199998,7.0,55.4,0.228,1855.0,1152.0,53.0,5.0,1.0,11715.5458984375,445633.9346796672,13.007253119721748,72632,0.980372659489695,7.8112793,4.97056,0.5,32.85,Akwa Ibom
30102.0,4.96466286575,7.804704247199998,7.0,55.4,0.228,1855.0,1152.0,53.0,5.0,1.0,11715.5458984375,444423.8141784668,13.004533922572142,72632,0.980372659489695,7.8112793,4.97056,0.5,32.85,Akwa Ibom
30103.0,4.96466286575,7.804704247199998,7.0,55.4,0.228,1855.0,1152.0,53.0,5.0,1.0,11715.5458984375,255218.9204203288,12.44987696728266,72632,0.980372659489695,7.8112793,4.97056,0.5,32.85,Akwa Ibom
30104.0,4.96466286575,7.804704247199998,7.0,55.4,0.228,1855.0,1152.0,53.0,5.0,1.0,11715.5458984375,98459.70183822088,11.49740262505472,72632,0.980372659489695,7.8112793,4.97056,0.5,32.85,Akwa Ibom
30105.0,4.96466286575,7.804704247199998,7.0,55.4,0.228,1855.0,1152.0,53.0,5.0,1.0,11715.5458984375,160982.52763148717,11.989051114049412,72632,0.980372659489695,7.8112793,4.97056,0.5,32.85,Akwa Ibom
30106.0,4.96466286575,7.804704247199998,7.0,55.4,0.228,1855.0,1152.0,53.0,5.0,1.0,11715.5458984375,198073.8235301971,12.19639508629894,72632,0.980372659489695,7.8112793,4.97056,0.5,32.85,Akwa Ibom
30107.0,4.96466286575,7.804704247199998,7.0,55.4,0.228,1855.0,1152.0,53.0,5.0,1.0,11715.5458984375,185874.9944220649,12.13282965375339,72632,0.980372659489695,7.8112793,4.97056,0.5,32.85,Akwa Ibom
30108.0,4.96466286575,7.804704247199998,7.0,55.4,0.228,1855.0,1152.0,53.0,5.0,1.0,11715.5458984375,240034.89007720948,12.388539567079867,72632,0.980372659489695,7.8112793,4.97056,0.5,32.85,Akwa Ibom
30109.0,4.96466286575,7.804704247199998,7.0,55.4,0.228,1855.0,1152.0,53.0,5.0,1.0,11715.5458984375,257026.263212204,12.456933550143338,72632,0.980372659489695,7.8112793,4.97056,0.5,32.85,Akwa Ibom
30110.0,4.96466286575,7.804704247199998,7.0,55.4,0.228,1855.0,1152.0,53.0,5.0,1.0,11715.5458984375,221617.77386169432,12.308709437595963,72632,0.980372659489695,7.8112793,4.97056,0.5,32.85,Akwa Ibom
30121.0,5.08858328195,7.738586528650002,12.8,31.7,0.236,1924.0,1436.0,78.0,5.0,2.0,2663.162841796875,206844.7715000698,12.239723894799823,99060,1.213677727306308,7.7453613,5.080001,0.151,32.85,Akwa Ibom
30122.0,5.08858328195,7.738586528650002,12.8,31.7,0.236,1924.0,1436.0,78.0,5.0,2.0,2663.162841796875,156103.50010172525,11.95827452842848,99060,1.213677727306308,7.7453613,5.080001,0.151,32.85,Akwa Ibom
30123.0,5.08858328195,7.738586528650002,12.8,31.7,0.236,1924.0,1436.0,78.0,5.0,2.0,2663.162841796875,399983.6582946778,12.899178970992256,99060,1.213677727306308,7.7453613,5.080001,0.151,32.85,Akwa Ibom
30124.0,5.08858328195,7.738586528650002,12.8,31.7,0.236,1924.0,1436.0,78.0,5.0,2.0,2663.162841796875,138999.10378392535,11.842222764494384,99060,1.213677727306308,7.7453613,5.080001,0.151,32.85,Akwa Ibom
30125.0,5.08858328195,7.738586528650002,12.8,31.7,0.236,1924.0,1436.0,78.0,5.0,2.0,2663.162841796875,113115.98480754429,11.636168985517626,99060,1.213677727306308,7.7453613,5.080001,0.151,32.85,Akwa Ibom
30126.0,5.08858328195,7.738586528650002,12.8,31.7,0.236,1924.0,1436.0,78.0,5.0,2.0,2663.162841796875,154354.22510528564,11.947005403091683,99060,1.213677727306308,7.7453613,5.080001,0.151,32.85,Akwa Ibom
30127.0,5.08858328195,7.738586528650002,12.8,31.7,0.236,1924.0,1436.0,78.0,5.0,2.0,2663.162841796875,190141.94506835935,12.155526151524944,99060,1.213677727306308,7.7453613,5.080001,0.151,32.85,Akwa Ibom
30128.0,5.08858328195,7.738586528650002,12.8,31.7,0.236,1924.0,1436.0,78.0,5.0,2.0,2663.162841796875,222338.95023345947,12.311958299329394,99060,1.213677727306308,7.7453613,5.080001,0.151,32.85,Akwa Ibom
30129.0,5.08858328195,7.738586528650002,12.8,31.7,0.236,1924.0,1436.0,78.0,5.0,2.0,2663.162841796875,475541.4745903015,13.072209380277014,99060,1.213677727306308,7.7453613,5.080001,0.151,32.85,Akwa Ibom
30130.0,5.08858328195,7.738586528650002,12.8,31.7,0.236,1924.0,1436.0,78.0,5.0,2.0,2663.162841796875,226829.89126993815,12.331955637874271,99060,1.213677727306308,7.7453613,5.080001,0.151,32.85,Akwa Ibom
30131.0,5.276399220999999,7.72157200275,10.5,197.8,0.264,1925.0,1041.0,120.0,5.0,2.0,5871.4853515625,60752.339349801194,11.014560868277046,1344,0.21064011231069138,7.7233887,5.2769476,0.806,32.85,Akwa Ibom
30132.0,5.276399220999999,7.72157200275,10.5,197.8,0.264,1925.0,1041.0,120.0,5.0,2.0,5871.4853515625,234187.8148651123,12.36387870003522,1344,0.21064011231069138,7.7233887,5.2769476,0.806,32.85,Akwa Ibom
30133.0,5.276399220999999,7.72157200275,10.5,197.8,0.264,1925.0,1041.0,120.0,5.0,2.0,5871.4853515625,75163.16121080186,11.227416512392807,1344,0.21064011231069138,7.7233887,5.2769476,0.806,32.85,Akwa Ibom
30134.0,5.276399220999999,7.72157200275,10.5,197.8,0.264,1925.0,1041.0,120.0,5.0,2.0,5871.4853515625,151443.257963562,11.92796629888187,1344,0.21064011231069138,7.7233887,5.2769476,0.806,32.85,Akwa Ibom
30135.0,5.276399220999999,7.72157200275,10.5,197.8,0.264,1925.0,1041.0,120.0,5.0,2.0,5871.4853515625,153075.83153097972,11.938688708511572,1344,0.21064011231069138,7.7233887,5.2769476,0.806,32.85,Akwa Ibom
30137.0,5.276399220999999,7.72157200275,10.5,197.8,0.264,1925.0,1041.0,120.0,5.0,2.0,5871.4853515625,200943.58171299528,12.210779459645916,1344,0.21064011231069138,7.7233887,5.2769476,0.806,32.85,Akwa Ibom
30138.0,5.276399220999999,7.72157200275,10.5,197.8,0.264,1925.0,1041.0,120.0,5.0,2.0,5871.4853515625,91805.0198791504,11.42742225789295,1344,0.21064011231069138,7.7233887,5.2769476,0.806,32.85,Akwa Ibom
30139.0,5.276399220999999,7.72157200275,10.5,197.8,0.264,1925.0,1041.0,120.0,5.0,2.0,5871.4853515625,197306.52118301397,12.19251374358317,1344,0.21064011231069138,7.7233887,5.2769476,0.806,32.85,Akwa Ibom
30140.0,5.276399220999999,7.72157200275,10.5,197.8,0.264,1925.0,1041.0,120.0,5.0,2.0,5871.4853515625,131765.72634974887,11.788780824363648,1344,0.21064011231069138,7.7233887,5.2769476,0.806,32.85,Akwa Ibom
